Text	Theme
"Our business plan, published in December 2013, sets out our plans for the 2015-20 period. We sought the views of over 27,000 customers, as well as consulting with our regulators, to deliver a plan which we believestrikes the right balance for all our stakeholders."	Social_Relationship
"The North West is home to some of the most beautiful rural areas of the UK, supporting a diverse and productive agricultural sector. These areas of natural beauty, combined with a long coastline, mean that tourism is an important sector in the regional"	Unclassified
"billion per annum. The EU’s Water Framework and Bathing Water Directives target the protection and enhancement of this environment and our plans set an appropriate pace for implementation of new environmental legislation, balanced against the size of bill that customers are prepared to pay"	Social_Relationship
"Our plans recognise that as a lone agent United Utilities could not deliver the scale of required environmental improvement at an acceptable level of cost. Instead, we are committing to partnering with others who can support the achievement of the required outcomes. This includes our ‘Turning Tides’ partnership with the Environment Agency, Local Authorities, the Marine Conservation Society and others to improve bathing waters in the North West."	Social_Relationship
"Our updated Water Resources Management Plan describes the expected pattern of water resource availability in our region until 2040. The majority of the North West is in surplus, benefitting from an integrated network that supports movement of water across the region to accommodate its changing supply and demand balance"	Natural
"Our business plan focuses on maintaining existing levels of service across the region, whilst acting to improve the security of supply to West Cumbria by connecting it to our integrated network. This is necessary because the need to protect the local environment puts West Cumbria’s future supply and demand balance at risk"	Natural
"“We are developing a new business operating model for our wholesale business area, embracing innovation in control technology and work processes.”"	Intellectual
	
"We have continued to invest heavily in schemes designed to mitigate the risk of ﬂooding of our customers’ homes. This includes incidence based targeting on areas more likely to experience ﬂooding and more use of CCTV sewer surveys to identify issues. For 2015–20 we are targeting a further reduction in the risk of sewer ﬂooding inside customers’ properties, seeking opportunities to work in partnership with others to deliver cost-effective joint schemes and promoting the use of more sustainable drainage systems. Our wastewater network will continue to benefit from significant investment going forward as we adapt to weather patterns likely to result from climate change."	Social_Relationship
"We are developing a new business operating model for our wholesale business area, embracing innovation in control technology and work processes."	Intellectual
"Delivery of this business model is critical to our future ability to offset the growth in bills arising from new environmental regulation whilst continuing to deliver our target return for shareholders.  Our progress over the current regulatory period, combined with our plans for further improvements in the next five years, will mean average household bills will have grown by less than inﬂation in the decade to 2020."	Social_Relationship
"Attractive deal for shareholders Good underlying operational performance, effective capital programme delivery and improving levels of customer satisfaction are delivering value for our shareholders"	Social_Relationship
"Revenue increased by 4.2 per cent to £1.70 billion and underlying operating profit was up 6.1 per cent to £641 million in continued difficult economic conditions. Underlying earnings per share increased by 16 per cent to 44.7 pence. We remain on track to deliver operating expenditure outperformance and to meet Ofwat’s allowance on our capital programme, after reinvesting our outperformance"	Financial
We intend to continue with our dividend policy of targeting growth of RPI+2 per cent per annum through to at least 2015 while delivering significant improvements for customers and the environment	Unclassified
"In line with this policy, the board is proposing a final dividend of 24.03 pence per ordinary share making a total of 36.04 pence per share for the 2013/14 financial year. This represents an increase of 5.0 per cent compared with last year. The final dividend is expected to be paid to shareholders on 1 August 2014."	Unclassified
"esponsible business We continue to listen to the views of all our stakeholders and endeavour to develop, manage and operate in an environmentally sustainable, economically beneficial and socially responsible manner. In recognition of the company’s continued focus on responsible business, we retained both our ‘World Class’ rating, as measured by the Dow Jones Sustainability Index and our ‘Platinum Big Tick’ ranking in Business in the Community Corporate Responsibility Index. We are proud that we are one of only seven FTSE 100 companies (and the only water company) to hold both accolades."	Social_Relationship
"The communities where we operate are where our customers and employees live and work and are vital to our business.  We have continued to support these North West communities both financially and in terms of employee time through volunteering.  For example, our ‘Beachcare’ employee volunteering scheme, working in partnership with the Environment Agency and others, helps to keep our region’s beaches tidy."	Social_Relationship
"Through our role as a major employer,training provider and wealth creator, we help to keep the North West’s economy turning. Between 2010 and 2015, our activities will generate an estimated £7 billion for the region’s economy, supporting 9,000 jobs, and securing a legacy for the future."	Social_Relationship
	
"Our employees The people in United Utilities are key to the delivery of the highest levels of service to our customers and wewould like again to thank them for their dedication and continued hard work during the year. Notwithstanding the amount of change our business is undertaking, employee engagement sits at 79 per cent, well above the  UK transitional norm and close to the norm for high performing companies in the UK."	Human
"We strive to continuously improveour safety culture and we have implemented a number of initiatives throughout the year. We launched a managers’ guide for health and safety responsibilities and our transformation project, covering 13 key areas of focus"	Social_Relationship
"across our business, is progressing well. These initiatives helped reduce the number of employee accidents in 2013/14 and this will remain a significant area of focus for us"	Social_Relationship
"A committed, capable and motivated workforce is central to delivering our vision and we remain fully focused on maintaining high levels of employee development and engagement.  Weare always on the lookout for the best and brightest talent and werecruited a further 24 graduates and 32 apprentices in 2013/14 and wehave plans to recruit a similar number in 2014/15."	Human
"Our board As a board we are responsible to our shareholders, customers and other stakeholders for the performance and long-term success of our company. The way in which we operate, we believe, already reﬂects the highest standards of corporate governance. Our plc structure and governance standards ensure that our board and non-executive directors continue to provide sound and prudent governance in full compliance with the principles of the UK Corporate Governance Codes."	Unclassified
	
"On behalf of the board, we say thank you and farewell to Nick Salmon, who will stand down at this year’s annual general meeting after over nine years as a non-executive director. We wish Nick all the best for the future. Weare pleased to welcome Mark Clare to the board following his appointment last November as a non-executive director. Mark is a member of the audit committee and the nomination committee and will replace Nick as senior independent director. Mark is Group Chief Executive at Barratt Developments PLC and his expertise will be an asset to the board."	Unclassified
"Outlook We believe that our sustained focus on operational performance, combined with continued substantial investment in our assets, is delivering benefits for customers, shareholders and the environment"	Social_Relationship
"We are on track to exceed our regulatory outperformance targets, with substantial financing and operating outperformance already secured."	Financial
Our capital structure remains robust and we intend to continue with our dividend policy of targeting real growth through to at least 2015	Unclassified
"Looking ahead, our focus remains centred on driving further customer satisfaction, alongside operational and environmental improvements and webelieve there is still plenty of scope to achieve this. We have now submitted our business plan for the 2015–20 period, as we aim to strike the right balance between all our stakeholders. We will continue constructive engagement with our regulators, ahead of the draft and final determinations from Ofwat later this year."	Social_Relationship
"“ A committed, capable and motivated workforce is central to delivering our vision.”"	Human
	
"Our 25-year strategy In order to maintain a reliable, high quality water service for our customers in the future, we have to look to the far horizon and anticipate those changes and core issues that are likely to impact on our activities."	Unclassified
"The water industry is an important sector whichmakes a wide ranging contribution, from the health of the environment to the strength of the economy"	Social_Relationship
"n the next 25 years, we will face many challenges and opportunities including: •  climate change and its implications for water resources and ﬂooding;"	Natural
	
"25-year strategy Our Strategic Direction Statement, ‘Playing our part to support the North West’ (you can download this at corporate.unitedutilities.com/future) sets out our long-term strategy for the next quarter century. It examines the challenges ahead and explains how wewill focus our resources and talents in order to meet them. We consulted"	Unclassified
Our approach to doing business	
"  with thousands of customers and stakeholders to make sure what they expect of us in the future is reﬂected in our plans. Their feedback helped us to create our five customer promises which, together with the 11 outcomes, will guide the way we deliver our services, now and long into the future. Our long-term strategy is underpinned by our approach to doing business responsibly, which is explained on pages 18 "	Unclassified
"with thousands of customers and stakeholders to make sure what they expect of us in the future is reﬂected in our plans. Their feedback helped us to create our five customer promises which, together with the 11 outcomes, will guide the way we deliver our services, now and long into the future."	Social_Relationship
Provide great water •  Drinking water is safe and clean •  Customers have a reliable supply of water now and in the future	Social_Relationship
Dispose of wastewater •  Wastewater is removed  and treated without customers ever noticing	Natural
Give value for money•  Customer bills are fair •  We support those customers who are struggling to pay •  The North West’s economy is supported by our activities and investment	Social_Relationship
Deliver a service customers can rely on •  Customers are highly satisfied with our service and find it easy to do business with us	Social_Relationship
Protect and enhance the environment •  The natural environment is protected and improved in the way we deliver our services •  The North West’s bathing and shellfish waters are cleaner through our work •  Our services and assets are fit for a changing climate	Natural
	
Strategic delivery 2010-2015 Our current five-year plan for 2010– 2015 is designed to build a platform for us to be able effectively to deliver our long-term strategy	Unclassified
"Our five-year plan is focused on improving customer satisfaction, meeting our statutory obligations and delivering shareholder value. Weaim to deliver high levels of service to customers at the lowest sustainable cost, all whilst acting responsibly"	Social_Relationship
The activities we undertake to outperform for our customers include striving to be a leading company in the	Unclassified
areas our regulator benchmarks for the industry. Measures include customer satisfaction (both qualitative and quantitative) and how well we maintain our assets (serviceability). We also  assess our performance against other leading organisations in the North West through an independent brand tracker survey.	Social_Relationship
"Metrics for assessing lowest sustainable cost include our outperformance against opex, financing and capex levels set byOfwat."	Social_Relationship
The best service to customers Delivering excellent services to our customers by anticipating and responding to their needs	Social_Relationship
At the lowest sustainable cost Providing the service as efficiently as possible on a cost basis that can be sustained over the long-term	Social_Relationship
"In a responsible manner Managing responsibly our interaction with the environment, the communities where weoperate and our employees."	Social_Relationship
mproving customer service performance •  Investing to reduce the risk of sewer ﬂooding •  Providing safe and clean drinking water •  Reliable supply of water now and in the future •  Maintaining the standards of our assets •  Building capability to compete in the expanding retail market	Social_Relationship
Innovating to improve our use of technology and to improveour efficiency	Intellectual
Generating energy from sludge to help power our assets •  Meeting our regulatory commitments	Social_Relationship
Providing support for customers struggling to pay	Social_Relationship
"The degree to which our actions are viewed as responsible is taken from performance measures set by the industry regulator, the Environment Agency and those which measure global best practice, as defined by the Dow Jones Sustainability Index."	Social_Relationship
Maintaining leakage at or below a sustainable economic level •  Improving the North West’s river and bathing water quality •  Reducing our carbon footprint •  Improving environmental performance	Natural
"Ensuring we have a committed, capable and motivated workforce •  Continuing to support community groups •  Reducing pollution incidents"	Social_Relationship
	
Customer service improvements ­year-on-year progress on Ofwat’s SIM measures  Met water and wastewaterasset serviceabilitystandards  Outperformedregulatoryleakage target Effective delivery ofcapital investment programme: £836m up 6%  Meetingoutperformancetargets benefittingcustomers and shareholders  Growth in business retail -now the 2nd largest water retailer in Scotland	Social_Relationship
Financial highlights 2013/14 Revenue  Underlying operating profit*	Financial
"Total dividend per share £1,705m  £641.3m  36.04p"	
"(2012/13: £1,636m)  (2012/13: £604.2m)  (2012/13: 34.32p) 1,705m  641.3m 604.2m594.1m596.4m  36.04p 1,636m 1,565m 1,513m 10/11  11/12  12/13  13/14  34.32p 32.01p 30.00p 10/11  11/12  12/13  13/1410/11  11/12  12/13  13/14 See how we performed against our financial KPIs on page 30. Read more about our financial performance on pages 39-45"	Unclassified
	
How we create value	
 A long-termapproachis essential to creating val	Unclassified
Longer-term Today we benefit from the strategic decisions and work delivered byour predecessors over the previous 150 years to provide the North West with good quality water and toreduce the environmental impact of the wastewater wetreat	Natural
"The work we do today will help to ensure customers of the North West continue to enjoy an effective, efficient service for manygenerations to come"	Social_Relationship
Employees We can increase long-term value generation through the strategic direction and decisions we take and through the hard work of our employees.	Human
"It is important that wecreate and retain an engaged and talented team in order to deliver this and we place a strong emphasis on providing comprehensive training and development opportunities. Management has a range of incentives which focus on performance over a number of years, rather than the current year in isolation, to encourage a longer-term approach"	Human
Capital investment Our fixed assets have a replacement cost of around £80 billion i.e. the estimated amount it would cost for another party to build competing	Manufactured
"assets and networks. This means that we are a natural regional monopoly. However, it is not the replacement cost of our assets upon which we are allowed to earn a return, through our revenues. We earn a return on our Regulatory Capital Value (RCV), which is currently close to £10 billion, so it is this asset value which is more important economically"	Manufactured
"However, it is not the replacement cost of our assets upon which we are allowed to earn a return, through our revenues. We earn a return on our Regulatory Capital Value (RCV), which is currently close to £10 billion, so it is this asset value which is more important economically."	Manufactured
"Many of our assets are long-term in nature: for example, our impounding reservoirs have a useful economic life of around 200 years with some sewers having a life of up to 300 years. By carefully reviewing our potential capital projects, considering the most efficient long-term solutions, we can save future operating costs, also helping to reduce future customer bills"	Manufactured
"Since privatisation in 1989, total capital investment of over £13 billion has provided substantial benefits to our customers and our region’s environment. Disciplined investment, along with RPI inﬂation, also grows our RCV, increasing future revenues"	Unclassified
We need to continue with a substantial investment programme for the foreseeable future in order to meet ever more stringent environmental standards and to maintain and improvethe current standards of our assets and services.	Social_Relationship
"However, in deciding on our investment strategy, we also have to be mindful of the impact on our customers’ bills, and this is why, for example, we are spreading some of our currently required environmental spend over the next 15 years"	Social_Relationship
	
"Capital structure It is important that we continue to attract equity investors to support a robust and responsible capital structure, which enables us to raise new debt"	Financial
"Capital investment is largely financed through a mix of debt and cash generated from our operations. The average life of our term-debt is around 25 years with our final maturity out as far as 2057. By efficiently raising debt at the best possible rates we can help keep our finance costs as low as possible and potentially outperform the industry allowed cost of debt, set by Ofwat every five years."	Financial
"Regulatory environment Over a long time frame the regulatory environment can change significantly. In the 25 years since the water industry was privatised we have seen substantial improvements in the regional standards of water quality and wastewater treatment and the cleanliness of rivers and bathing waters. We have also recently seen the progressive implementation of competition for business customers, with full market opening expected in 2017"	Social_Relationship
"Maintaining a good reputation is important to enable positive participation in regulatory discussions. By positively engaging and utilising our industry knowledge, we can help inﬂuence future policy with the aim of achieving the best outcome for our customers, shareholders and other stakeholders. We can also help ensure we are well prepared for any changes to the regulatory landscape"	Social_Relationship
Natural environment Our region’s natural environment is also changing. Climate change is bringing more extreme weather patterns and we have a long-term strategy to help ensure we have sufficient water resources and are able to meet increased demand on our sewerage network.	Natural
Planningfor future water demand Read more about our Water Resource Management Plans by visiting our website: corporate. unitedutilities.com/ waterresourcesplan	Natural
	
PROVIDING DEBT SUPPORTAT GRASSROOTS LEVEL Our region has one of the highest concentrations of economically-deprived households in the UK	Unclassified
"This is why we are committed to finding new ways to help our most disadvantaged customers. As well as continuing to financially support an independent trust fund to help those most in need, we link in with many organisations such as Citizens Advice Bureau, housing associations, carers groups, Age UK and credit unions to promote our range of support schemes to their own advisors. This helps to give us a"	Social_Relationship
better understanding of the issues being faced in local communities. It also ensures that people who turn to these organisations for advice around debt-related issues find out about the schemes we have available to help them pay their water bill. It’s been an effective strategy to help us get the right support to the right people at a time when they most need it.	Social_Relationship
"Shorter-term (up to five years) Ofwat, our economic regulator, determines the prices we can charge our customers to provide them with water and wastewater services"	Social_Relationship
"Ofwat sets our regulatory contract following the receipt of our five-year plan proposals. By submitting a robust, balanced plan, we can help ensure we receive a contract that allows for an optimal outcome for our customers, shareholders and the environment."	Social_Relationship
"Once each five-year regulatory contract is set we create value principally by delivering or outperforming it, by providing the best service to customers, at the lowest sustainable cost and in a responsible manner. Some of the key ways wecreate value over this shorter time frame are by"	Intellectual
delivering our regulatory commitments helps ensure wemeet high customer service and environmental standards and avoid potential financial penalties	Social_Relationship
"embracing innovation in our use of technology and work processes helps to make our service better, faster or cheaper"	Intellectual
aising low cost finance helps us outperform the finance costs allowed in our regulatory contract;	Intellectual
	
meeting our economic leakagetarget provides water resource and customer supply benefits and avoids any unfunded expenditure requirements from our regulators;	Natural
increasing our production of renewable energy from waste helps protect us from rising energy costs and reduces our carbon footprint.	Natural
"Over the current 2010–15 regulatory period, outperformance is generated mainly through efficiency savings on operating costs, capital expenditure and financing costs. Ofwat’s SIM incentive mechanism also rewards companies who perform well on customer service, or penalises companies who perform badly, relative to other water companies. Our current KPIs are reﬂective of these potential areas for outperformance."	Social_Relationship
"Ofwat is evolving the regulatory framework so that, over the 2015–20 period, the way we can add value is changing. Operating costs and capital investment will no longer be separately assessed as they will be combined into a new ‘Totex’ methodology. There will be additional rewards or penalties based on performance as measured through a range of Outcome Delivery Incentives (ODIs)"	Unclassified
"We will remain focused on improving our service to business customers to both help us win more out of area customers and, importantly, to retain our existing customers."	Social_Relationship
"Economic environment Changes in the economy, such as inﬂation, interest rates, or unemployment levels, can inﬂuence our ability to create value."	Unclassified
Given the complex legal and regulatory environment in which weoperate there are also a range of risks to which we are exposed	Unclassified
“ We create value principally by delivering or outperforming ourregulatory contract.”	Social_Relationship
	
We believe that responsible business should be embedded within everything we do and this should be evident across all of our activities	Social_Relationship
"We are committed to delivering our services in a responsible way and our approach to responsible business practice is set out in our Business Principles document. This states that for United Utilities, being a responsible business means:"	Social_Relationship
Providing a great service to our customers	Social_Relationship
Working to protect and enhance our environment	Natural
Actively supporting our local communities	Social_Relationship
Supporting our employees to achieve their full potential in a safe workplace	Human
Delivering good value to our stakeholders and manage our supply chain fairly	Social_Relationship
"Customers: Our aim is to protect public health and provide excellent services to our customers. This means removing the need for customers to contact us unnecessarily to taking ownership of queries, satisfactorily resolving them as quickly as possible and keeping our customers informed along the way. We aim to provide bills that represent good value for money"	Social_Relationship
"Environment: Whether it’s treating and delivering drinking water for our customers, or returning treated wastewater to rivers and the sea, we’re acutely aware of our responsibility to the environment. We continue to invest to protect and, where appropriate, enhance the natural environment of the North West. We continue to consider the impacts of climate change on the services we deliver and adapt accordingly. Our greenhouse gas disclosures can be found on page 99"	Natural
Communities: The communities in which we operate are of great importance to our business – it is where our customers and employees live and work. We continue to invest in our local communities both financially and through employee volunteering. We recognise the effect that our operations can have on the community and invest in programmes that support affected areas or help tackle current social issues	Social_Relationship
Employees: Health and safety is paramount and we strongly focus on our health and safety performance. High employee engagement is a keycontributor to our performance and weplace significant emphasis	Human
"on maintaining and strengthening levels of engagement. Our policies on maternity, paternity, adoption, personal and special leave go beyond the minimum required by law. For disabled applicants and existing employees, we are committed to fulfilling our obligations in accordance with the relevant legislation. Applicants with disabilities are given equal consideration in the application process. Disabled colleagues have equipment and working practices modified for them as far as possible and wherever it is safe and practical to do so. We value diversity, providing equality of opportunity and recruiting and promoting on merit. A breakdown of male: female directors, senior managers and staff can be found in the table below."	Social_Relationship
"Delivering good value: We are committed to honouring our responsibility to our shareholders, credit investors and those who provide us with goods and services. We aim to operate as effectively as possible at the lowest sustainable cost and to retain a robust and sustainable financial profile to provide enduring shareholder value"	Social_Relationship
More detail on the regulatory environment in which we operate is provided on pages 23 to 24. This annual report provides a comprehensive financial and operational review to help inform our investors of our performance	Social_Relationship
"Wework with suppliers whose business principles, conduct, and standards align with our own. Our key suppliers have committed to our Sustainable Supply Chain Charter, supporting us in the delivery of wider social, economic and environmental benefits."	Social_Relationship
The table below shows the male: female ratio of people at United Utilities. Male 2014  Female 2014 Group board  6 (75%)  2 (25%) Senior managers– Executive team*  5 (50%)  5 (50%) – Other senior managers  38 (81%)  9 (19%) Wider employees  3469 (63%)  2009 (37%) *  Figures exclude CEO and CFO who are included in group board figures. We also have 14 (78%) male and 4 (22%) female employees who are appointed as  statutory directors of subsidiary group companies but who do not fulfil the Companies Act 2006 definition of ‘senior managers’.	Social_Relationship
	
Running our businesswith integrity We have procedures and policies in place to ensure we act in accordance with the Universal Declaration of Human Rights.	Social_Relationship
"Given the long life of our infrastructure, we take a long-term view of our operations and key to the group’s strategic objectives is the goal to operate in a more sustainable manner. Sustainability is fundamental to the manner in which we undertake our business and the group has, for many years, included corporate responsibility (CR) factors as a strategic consideration in its decision making. Our board-level CR committee (see page 76) develops and oversees our CR strategy and this continuing focus helped the group retain our Dow Jones Sustainability Index ‘World Class’ rating and our ‘Platinum Plus’ ranking in the Business in the Community CR Index."	Social_Relationship
BUSINESS FIT FOR ACHANGING CLIMATE In order to ensure our services and assets are fit for a changing climate we need to take action now.	Natural
"As the UK climate continues to change, with severe dry periods becoming increasingly common, we must ensure we continue to have resilient water resources and an infrastructure capable of moving water efficiently around the region. This will enable taps to keep ﬂowing and businesses running. The potential effect of climate change on our future water resources is included in our 25-year Water Resource Management Plan."	Natural
"We must also seek to tackle ﬂooding incidents caused by the intensive bursts of rainfall, which are becoming more frequent due to changing weather patterns. Wewill work with local authorities and developers throughout local planning processes to ensure wecan meet future demand on our sewerage network"	Natural
Rainfall in the years to come Winter  Spring  Summer  Autumn We expect the rainfall to change over the next 25 years withwetter winters and drier summers with more intense storm events.	Natural
	
	
"Our industry and market Every day, over 50 million household and business consumers in England and Wales receive water and wastewater services. There are currently 10 licensed companies which provide both water and wastewater services to consumers in their respective regions."	Social_Relationship
"Additionally, there are licensed companies which provide water-only services and tend to be smaller in size. As each company in the water sector operates as a regional monopoly for its services, they are subject to regulation in terms of both price and performance"	Unclassified
"The privatisation of the industry over two decades ago has been widely perceived as a success, making a significant contribution to public health. It has led to improvements in the quality of services provided to customers, higher environmental standards and superior quality drinking water at lower estimated costs to customers than if the water sector was still owned by the UK Government. The water industry currently invests around £80 million a week in maintaining and improving assets and services."	Social_Relationship
"Our customers United Utilities Water holds licences to provide water and wastewater services to a population of approximately seven million people in the North West of England. We provide services to approximately three million households in our region and this generates around two thirds of our total revenues. Wealso serve approximately 200,000 businesses, ranging in size from large manufacturing companies down to small shops. Our focus over recent years has been on improving  customer satisfaction"	Social_Relationship
"For our business customers we have  been extending the range of value-added services we offer, including our on-site engineering solutions and water efficiency advice.  By offering value for money, as well as the increased range of services, wehave also been winning customers out of area. More details on how weare winning customers in the Scottish market, which offers attractive margins, can be seen in the business insight on page 26"	Social_Relationship
Our households pay just over £1 per day on average for the combined water and wastewater services we provide. Our business plan for the 2015–20 period also means that customers would benefit from below inﬂation increases to average household bills for the decade to 2020	Unclassified
Our objective is to continue to provide our customers with high quality drinking water to meet all their daily needs and environmentally responsible wastewater collection and treatment at a price to customers that represents good value for money	Social_Relationship
"During the five-year period to 2015, we have a capital investment programme of over  £3.5 billion as we continue to improveour asset base,"	Manufactured
Capital investment is expected to be around this level again for the 2015–20 period and to remain high beyond 2020 as we continue to: •  upgrade our region’s water and wastewater networks; •  maintain our ageing assets	Manufactured
	
Our operating environment	
" We collect waterfrom theenvironment  We clean the  water  We st  re the clean waterWe tr  at the wastewater  We recycle water  back torivers  and the sea  We distribute thewater We collect wastewater Customers usethe water Water is collected from our catchment land and stored in our 179 reservoirs or taken directly from boreholes. 3m households and 200,000 business customers can enjoy our water supply and wastewater collection services 24 hours a day.  Water is treated in our 93 water treatment works to produce  high quality drinking water.Wastewater is collected from our customers and taken to our treatment works through over 77,000km of sewerage pipes.  A clean, reliable supply of around 1,700 million litres of water a day is distributed right to our customers’ taps using our 43,000km network of pipes.  Clean  water is protected in our covered reservoirs.Waste water is treated in our 570 wastewater treatment  works so that it meets stringent environment standards and is ready to return to the environment.  The treated water is then returned safely back into  rivers and the sea. Our water cycle Our business uses a combination of technology and the natural environment to become part of the water cycle. We collect water from the environment, purify and distribute it to our customers before collecting it, treating it, and then returning it back to the environme"	Natural
	
"Economic regulation The water industry currently operates within five-year planning cycles known as Asset Management Plan (AMP) periods. Prior to the start of each five-year period, companies submit their business plans which include their projected capital expenditure costs to enhance and maintain their network and operating costs to maintain or improve their services. Following review of these plans, Ofwat sets the prices each company can charge their customers across the period. Price limits for the current 2010–15 (AMP5) period were set in November 2009, when Ofwat published their Final Determination"	Unclassified
"Ofwat assesses companies’ performance across a wide range of measures, including some of our key performance indicators such as Service Incentive Mechanism (SIM), Serviceability and Leakage (see page 31). Where performance falls short of expectations, Ofwat can take actions, such as enforcement actions or fines, in order to protect customers’ interests."	Unclassified
" **  We are applying a one-off special discount so that, on average, customer bills will rise by no more than RPI inﬂation for "	
2014/	Financial
"Ofwat review 2015–20 Ofwat is introducing a number of important changes for the 2015–20 (AMP6) price review, with the aim of evolving the sector in order to meet future challenges and placing greater focus on customers’ needs"	Social_Relationship
physical supply of water;	
customer-facing activities 	
"(principally customer contact, "	
"billing, meter reading and "	
cash collection) for household 	
customers; and	
customer-facing activities for 	
business custome	Social_Relationship
"Separate retail price controls should provide retail businesses with greater incentives and focus on delivering more efficient service to business customers as competition expands, and also to household customers under a new average cost to serve approach"	Social_Relationship
"There is a move to a more outcomes-based approach, with greater emphasis being placed on customer engagement to agree the outcomes."	Social_Relationship
We submitted our business plan to Ofwat on 2 December 2013 and the key features of this plan are set out on pages 46 -47	Unclassified
"Ofwat provided an initial view on our plan through its pre qualification decisions publication in March 2014 and subsequently shared detailed feedback with the company, which weare currently assessing. In line with our expectations and consistent with the company specific adjustments we highlighted when we submitted our initial business plan in December, two key areas we are focusing on are wastewater total expenditure (totex) and retail average cost to serve"	Unclassified
"Ofwat’s initial view on wastewater totex indicated a £1.1 billion difference, compared with our business plan submission.  In our submission, we asked for around £1 billion of wastewater totex to be given specific consideration. Weare in detailed dialogue with Ofwat to understand this difference and provide any further evidence required to support our submission. We are also revising our outcome delivery incentives to include more symmetrical reward/penalty mechanisms. In addition, we are focusing on a number of adjustments relating to the 2010-15 period. These adjustments include a range of economic, performance and scope differences, compared with the assumptions made at the 2009 price review. The next steps in the price review process are shown on page 47."	Unclassified
	
"Environmental and quality regulation The water and wastewater industry in the UK is subject to substantial domestic and European Union regulation, placing significant statutory obligations on water and wastewater companies with regard to, amongst other factors, the quality of drinking water supplied, wastewater treatment and the effects of their activities on the natural environment"	Natural
"The Environment Agency controls how much water can be drawn from the environment and the quality of water returned to rivers and the sea. The EA produces an assessment of water and wastewater companies’ annual performance, and w"	Natural
The Drinking Water Inspectorate is responsible for ensuring compliance with the drinking water quality regulations.	Social_Relationship
"The Consumer Council for Water represents customers’ interests relating to price, service and value for money. It also investigates customer complaints about water quality."	Social_Relationship
"Natural England is responsible for the protection of designated sites for nature conservation, e.g. Sites of Specific Scientific Interest. Companies are required to manage these sites and to protect and enhance biodiversity"	Natural
Defra is the UK Government department responsible for water policy and regulations in England and Wales; it also sets drinking water quality and environmental standards (many based on European law) which water companies must meet	Social_Relationship
