Text	Theme
"Changes to the Board During the year, Andy Halford informed the Board of his intention to step down as Group CFO. I would like to thank him for his outstanding contribution to Vodafone during his eight year tenure as CFO and in his previous roles. He has brought an invaluable rigour and clarity to our financial reporting and investor communication, while consistently driving significant improvements to our organisational efficiency. I am confident that Nick Read, who joined the Board as CFO on 1 April 2014, will be a worthy successor."	Unclassified
"During the year there were a number of changes to the non-executive team and these are set out in my Governance statement on page 49. My medium-term ambitions for the composition of the Board are to bring in further marketing expertise, and achieve a greater gender balance. By September we will have three female directors and we will be well on our way to our goal of 25% of Board members being women by 2015"	Human
"It has been a momentous year for Vodafone and our shareholders. We have completed the second biggest transaction in corporate history, with the sale of our interest in Verizon Wireless; progressed our unified communications strategy with the acquisition of leading cable companies; and delivered the biggest ever return to shareholders, of US$85 billion (£51 billion)."	Financial
	
Financial  highlightsMixed  financial performance Our financial performance this year reflects the combination of good performance in emerging markets and challenging conditions in Europe	Financial
Due to changes in our business and accounting standards this year’s report shows two views of our performance – management (how we run our business) and statutory (how we are required to report).	Unclassified
£43.6bn  -1.9%RevenueRevenue decreased by 1.9% and fell by 3.5%* on an organic basis as strong growth in emerging markets was offset by competitive and regulatory pressures and continued macroeconomic weakness in Europe	Financial
17.54p  -12.8%Adjusted earnings per shareAdjusted earnings per share was down 12.8% mainly reflecting both lower EBITDA and higher depreciation and amortisation	Financial
"29.4%  -1.1ppEBITDA marginEBITDA margin fell by 1.1 percentage points. On an  organic basis, margin was down 1.3* percentage points as the impact of steep revenue declines in Europe offset improving margins in our AMAP region, most notably in India and Australia"	Financial
"£7.1bn  +13.3%Capital expenditureCash capital expenditure increased by £0.8 billion driven by the acquisition of Kabel Deutschland, the fibre roll-out in Spain, and initial Project Spring investment in India and Germany."	Manufactured
"£7.9bn  -37.4%Adjusted operating profit (‘AOP’)The reported fall relates mainly to the sale of our interest in Verizon Wireless during the year. On an organic basis, AOP declined by 9.4%*, reflecting the decline in EBITDA and higher depreciation and amortisation"	Financial
"£4.4bn  -21.5%Free cash flowFree cash flow declined by 21.5%, reflecting the fall in EBITDA, increased capital expenditure and the impact of weaker exchange rates in our emerging markets."	Financial
£38.3bn  +0.8%RevenueRevenues increased by 0.8% as growth in our AMAP region and from business acquisitions offset revenue declines in Europe.	Financial
£59.4bn  N/AProfit for the financial year Profit for the financial year increased by £58.8 billion primarily due to a pre-tax gain on disposal of our interest in Verizon Wireless of £45.0 billion and recognition of deferred tax assets of £19.3 billion	Financial
"£12.1bn  +5.7%Cash generated by operationsCash generated by operations increased by 5.7%, primarily as a result of higher working capital related cash flows."	Financial
"This annual report contains financial information on both a statutory basis, which under IFRS accounting principles include the financial results of our joint ventures (Vodafone Italy1, Vodafone Hutchison Australia, Vodafone Fiji and Indus Towers) as one line item in the income statement and in a limited number of lines in the statement of cash flows, as well as on a management basis which includes our share of these joint ventures in both these statements on a line-by-line basis"	Unclassified
"The discussion of our revenues, EBITDA, adjusted operating profit, free cash flow and capital expenditure below is performed under the management basis, as this is assessed as being the most insightful presentation and is how the Group’s operating performance is reviewed internally by management. The discussion of items of profit and losses under adjusted operating profit is performed on a statutory basis."	Financial
"Ordinary dividend per shareWe have announced a final dividend per share of 7.47 pence, giving total dividends per share  for the year of 11.00 pence – an 8% increase year-on-year"	Unclassified
	
"Expanding Vodafone RedWe expanded Vodafone Red – our customer proposition offering unlimited calls and texts with generous data allowances – to 14 markets.By March 2014 we reached 20 markets.    April  M-Pesa in IndiaWe launched M-Pesa, our money-transfer service in India. The initial launch included over 8,000 agents in the eastern areas of India, covering around 220 million people, and we have expanded the service nationwide throughout the year"	Intellectual
"Kabel DeutschlandWe announced plans to acquire Kabel Deutschland, Germany’s largest cable operator, for €10.7 billion (£9.1 billion). This helps us create a leading unified communications operator in Germany offering combined fixed and mobile services.The transaction closed in October 2013"	Manufactured
	
"4GWe launched 4G in two more markets – the UK and the Netherlands. In the UK  the service includes Sky Sports or Spotify.We also launched 4G in Australia, the Czech Republic, Ireland, Malta and Spain during the year"	Intellectual
Sale of our interest in Verizon WirelessWe announced an agreement to sell our  45% interest in Verizon Wireless to Verizon  for US$130 billion (£79 billion). This was the second largest corporate deal in history  when it completed on 21 February 2014.	Manufactured
Project SpringWe announced details of our Project Spring strategy to increase our organic investment over two years to deliver network and service differentiation compared to our competitors	Intellectual
	
"Vodafone Foundation Instant NetworkTwo Instant Networks, which each pack  into four cases, were deployed 24 hours  after Typhoon Haiyan, to establish a temporary replacement mobile network where permanent infrastructure was destroyed. In just 29 days, it enabled people to send over 1.4 million texts and make  over 443,200 calls."	Intellectual
"M-Pesa “Text to Treatment” programmeThe Vodafone Foundation announced a partnership with Kick4Life in Lesotho, a country where almost 1 in 4 live with  HIV/AIDS, to accelerate the number of  children being tested and treated for the  virus. The initiative aims to get a generation of young people on antiretrovirals via our M-Pesa “Text to Treatment” programme"	Social_Relationship
"New brand strategy – Vodafone FirstsWe launched our Firsts programme,  inspiring people to do something remarkable for the first time using mobile technology.  This new global brand engagement strategy will be launching across all our markets in 2014."	Social_Relationship
	
"The single largest return of value to shareholdersFollowing the sale of our interest in  Verizon Wireless, we completed the return of US$85 billion (£51 billion) to shareholders – the single largest in history."	Financial
"OnoWe announced plans to acquire Ono,  Spain’s largest cable operator, for €7.2 billion (£6.0 billion). This, combined with our fibre deployment, will create a leading unified communications provider in Spain"	Manufactured
New spectrum in IndiaWe acquired and renewed spectrum in auctions held in India for £1.9 billion to  provide customers with enhanced mobile voice and data services	Manufactured
	
Over 1 trillionVoiceWe carried 1.2 trillion minutes of calls over our network last year – that’s the equivalent of everyone around the world talking for two and a half hours	Unclassified
544 petabytesDataOver 544 petabytes of data were sent across our network last year – that’s enough data for over 100 billion one minute video clips	Unclassified
"337 billionMessagingOur network carried 337 billion text, picture, music and video messages last yea"	Unclassified
"9.3 millionFixed broadbandWe have 9.3 million fixed broadband customers, mainly in Germany, Spain and Italy."	Social_Relationship
ther servicesIncludes revenue from mobile virtual network operators (‘MVNOs’) using our network in our markets and from operators outside our footprint using our products and services as part of our partner market network that spans 48 countries	Financial
"We are one of the world’s largest telecommunications companies providing a wide range of services including voice, messaging, data and fixed broadband. We have 434 million mobile customers and 9 million fixed broadband customers across the globe."	Social_Relationship
	
£3.5bnrevenue13.5m mobile customers (30% prepaid)28% mobile market share110% Fixed % of service revenue £6.4bnrevenue19.5m mobile customers (40% prepaid)25% mobile market share126% Fixed % of service revenue £8.3bnrevenue32.3m mobile customers (52% prepaid)34% mobile market share130% Fixed % of service revenue£4.3bnrevenue27.8m mobile customers (82% prepaid)33%mobile market share115% Fixed % of service revenue	Financial
EuropeWe are the number one or two mobile operator in most of our European markets with market shares ranging from around 25% to over 40%	Intellectual
"We have a small but growing share in fixed line across Europe, with the acquisition of Kabel Deutschland and proposed acquisition of Ono boosting our positions in Germany and Spain"	Manufactured
AMAPWe are the number one or two mobile operator in most of our AMAP region. Our mobile market shares vary by market from around 20% to over 50%.	Intellectual
£4.7bnrevenue65.4m mobile customers (92% prepaid)52% mobile market share (South Africa)1 £4.4bnrevenue166.6m mobile customers (94% prepaid)22% mobile market shar	Financial
	
"Our business model is based on continued high levels of investment to build a superior telecommunications network and customer experience, and to sustain high levels of cash generation with which we can reward shareholders and reinvest in the business – hence creating a virtuous circle of investment, revenue, strong cash conversion and reinvestment."	Financial
"We take a sustainable approach to the way we do business. The majority  of our products and services offer social and economic benefits for our customers, whether through helping them to reduce their environmental footprint or enhancing access to financial services, healthcare and education, particularly in emerging markets."	Social_Relationship
	
"NetworksWe aim to have the best mobile network in each of our markets, combined with competitive fixed networks in our main markets. This means giving our customers far-reaching coverage, a very reliable connection, and increasing speeds and data capacity. We believe that over time, offering a superior network experience will enable us to secure a premium positioning in most of our markets. We combine our ongoing high level of network investment with a commitment to securing the best possible portfolio of spectrum. For more information on our network strategy see page 30"	Intellectual
"Distribution and customer serviceWe reach our customers through around 14,500 exclusive branded stores including franchises, a broad network of distribution partners and third party retailers. The Internet, whether accessed through a mobile device or PC, is becoming an increasingly important channel for both sales and after sales service. Our call centres are available 24 hours a day, seven days a week in all our European markets"	Social_Relationship
S	Social_Relationship
"Supplier relationshipsIn the last financial year we spent around £16 billion buying equipment, devices and services. Given our large scale and global reach, we tend to be a key strategic partner for many of our suppliers"	Social_Relationship
"We work closely with them to build robust networks, develop innovative services and offer the widest range of the latest devices"	Intellectual
"PeopleDuring the year we employed an average of nearly 93,000 people. We support, train and encourage our employees, ensuring they have the right capabilities, commitment and enthusiasm to achieve our targets and build on our success in delivering an outstanding experience to all our customers. We are working hard to build a more diverse workforce that is more representative of our customer base. For more information on our people see page 36"	Human
"BrandToday, Vodafone is the UK’s most valuable brand with an attributed worth of US$30 billion (Source: 2014 Brand Finance Global 500). The strength of our brand raises the profile of our distribution channels and is a major driver of purchasing decisions for consumers and enterprise customers alike."	Social_Relationship
"CustomersWith 434 million customers globally, we are one of the biggest mobile operators in the world. Over 90% of our mobile customers are individuals and the rest are enterprise customers ranging from large multinationals, to small and medium sized businesses, down to the owner of the local corner shop. The majority and the growing share of our mobile customers are in emerging markets. We also have over nine million fixed broadband customers, and most of these are in Europe – in fact we are the fourth largest provider of fixed broadband services in Western Europe and will become the third following the pending acquisition of Ono in Spain"	Social_Relationship
"RevenueMobile consumers pay for our services either via contracts (typically up to two years in length) or through buying their airtime in advance (prepaid). Enterprise customers often have longer contracts. Fixed customers typically pay via one to two year contracts. We have a diverse service revenue stream with 51% from mobile services in Europe, 30% from mobile operations in AMAP, 15% from fixed services and the remainder from other items such as MVNO agreements. Within our mobile business, 51% of annual service revenue arises from consumers’ monthly price plans, which we call in-bundled revenue. In-bundled revenue is an increasing proportion of our business and is relatively stable compared to out-of-bundle revenue, which is much more vulnerable to competitive and economic pressure."	Financial
"Cash flowOur track record of converting revenue into cash flow is strong – with some £16 billion generated over the last three years. We achieve this by operating efficient networks where we seek to minimise costs, thus supporting our gross margin. We also have strong market share positions – as we are typically the first or second largest mobile operator out of three or four in each market. This provides economies of scale and is a key driver of cost efficiencies and EBITDA margin, which in turn provides healthy cash flow. See page 32 for more details of our plans to improve our operating efficiency"	Financial
"Shareholder returnsThe cash generated from operations allows us to sustain a generous shareholder returns programme while also investing in the future prosperity of the business – with almost £23 billion returned to shareholders over the last three years, excluding the Verizon Wireless return of value. With our strong financial foundation, and as a sign of our confidence in our future performance, we intend to grow the annual dividend per share each year going forward"	Financial
"ReinvestmentWe have maintained a high and consistent level of capex in recent years, to support wider coverage, higher speeds and greater capacity in our networks"	Manufactured
"Through our IT investment we are enhancing our customer relationship capability and providing new customer billing services. In addition, we have continued to invest in our stores, our internet and social media presence and spectrum licences to support future services and growth."	Intellectual
"o boost our investment even more we started Project Spring, our organic investment programme, which aims to accelerate and extend our current strategy, and thereby strengthen further our network and service differentiation. We expect total investments, including Project Spring, to be around £19 billion over the next two years. See page 13 for more detail"	Intellectual
	
"Review of the yearIt has been a year of substantial strategic progress. The sale of our Verizon Wireless stake has rewarded shareholders for their support, and enabled the acceleration of our strategy through the acquisition of Kabel Deutschland, the pending acquisition of Ono and our Project Spring investment programme."	Manufactured
"Our operational performance has been mixed. The Group’s emerging markets businesses have performed strongly throughout the year: we have executed our strategy well and have successfully positioned ourselves for the rapid growth in data we are now witnessing. In Europe, where we continue to face competitive, regulatory and macroeconomic pressures, we have taken steps to improve our commercial performance, particularly in Germany and Italy, and are beginning to see encouraging early signs"	Unclassified
"Verizon Wireless transactionThe sale of our 45% interest in Verizon Wireless, the leading mobile operator in the United States, was the culmination of a highly successful 14 year investment which began when Verizon and Vodafone entered into a partnership to create Verizon Wireless in 2000"	Financial
"We had been very happy to stay invested in the business over the years, despite our minority position, because of the strong growth and returns generated, and the attractiveness of the US market. However, the Board viewed the offer of US$130 billion as a very attractive price at which to exit. The completion of the transaction enabled us to return a record US$85 billion to our shareholders, while retaining ample financial flexibility to pursue our own strategy both organically and through targeted acquisitions. See page 14 for more information"	Financial
"Strategic progressWe have made very substantial progress on our strategy in the past year, despite the significant challenges faced in Europe. With the acquisition of Kabel Deutschland in Germany and the planned purchase of Ono in Spain, our continued fibre build in Portugal and Spain, and our fibre plans in Italy, allied to last year’s acquisition of Cable & Wireless Worldwide in the UK, we are becoming a leader in unified communications across Europe. This enables us to access a large and growing fixed revenue pool where our market share is currently much lower than in mobile, while also helping us defend our mobile business from converged offers"	Manufactured
"We continue to provide a market-leading network experience in most of our markets, and now have 4.7 million 4G customers across 14 countries – all our major European markets, as well as South Africa, Australia and New Zealand. Early experience from 4G shows us that customers use roughly twice as much data compared to 3G data usage, driven principally by video streaming"	Social_Relationship
"Smartphone adoption continues to grow strongly in all markets and the increased availability of mobile applications and low cost devices is driving significant growth in data usage. Data traffic in India increased by 125% year-on-year, and at the end of the year we had 52 million data customers in India alone, with seven million of these being 3G data customers. Data adoption is becoming truly mass market"	Unclassified
"Our Vodafone Red plans are now available in 20 markets, with 12 million customers at the year end. The footprint of our money transfer service, M-Pesa, continues to grow and we expanded the service with launches in the year in India, Egypt, Mozambique, Lesotho, and our first European market – Romania. In India the service is now nationwide"	Unclassified
"Enterprise now represents 27% of Group service revenue. The creation of a discrete Enterprise unit is also beginning to bear fruit, as we focus on a smaller number of products with the potential for global application. Our strategic focus areas – Vodafone Global Enterprise, serving our biggest multi-national accounts and our machine-to-machine unit, where we are a global leader, delivered further growth. We continue to develop Vodafone One Net to provide converged services for small- and medium-sized companie"	Financial
	
"Project SpringProject Spring is our organic investment programme which will allow us to accelerate and extend our strategic priorities through investment in mobile and fixed networks, products and services, and our retail platform. Announced alongside the Verizon transaction in September 2013, Project Spring will strengthen further our network and service differentiation. The transition to 4G and unified communications, coupled with an improved economic outlook for Europe, lead us to believe Vodafone has a unique opportunity to invest now"	Intellectual
"We expect total investments, including Project Spring, to be around £19 billion over the next two years. The main elements of our investment are:  4G in Europe: we aim to reach 91% population coverage by March 2016;  3G in emerging markets: with 95% population coverage in targeted urban areas in India by March 2016;  next-generation fixed line infrastructure: laying fibre to more base stations and deep into residential areas across Europe and in selected emerging market urban areas;  development of enterprise products and services: extending our M2M reach to 75 countries and rolling out hosting and IP-VPN services internationally; and  investment in our retail estate: modernising 8,000 of our stores to improve the customer expe"	Intellectual
O	Intellectual
"OutlookIn the short term, we continue to face competitive, macroeconomic and regulatory pressures, particularly in Europe, and still need to secure our recovery in some key markets. While we are therefore heavily focused on the successful execution of our significant capital investment programme, we are also absolutely committed to operational efficiency and standard operating models across all markets"	Manufactured
We anticipate that our investments will begin to translate into clearly improved network performance and customer satisfaction in the coming year	Social_Relationship
"In the medium term, this will become more evident in key operational metrics such as churn and average revenue per user (‘ARPU’); and subsequently into revenue, profitability and cash flow."	Financial
"I am confident about the future of the business given the growth prospects in data, emerging markets, enterprise and unified communications. We have commenced our Project Spring two-year investment programme which will accelerate our plans to establish stronger network and service differentiation for our customers. I expect the first signs of this to become evident later this year, with wider 4G coverage in Europe and 3G coverage in emerging markets, improved network performance and increased customer advocacy"	Intellectual
"Project Spring accelerates and extends our strategic priorities through investment in mobile and fixed networks, products and services and our retail platform, to strengthen further our network and service differentiation."	Intellectual
Consumer  EuropeA leading mobile data provider Unified CommunicationsConverged services in all  key European markets Consumer  Emerging  MarketsA strong leader and first  choice for data EnterpriseMajor enterprise provider  with full service offering	Unclassified
	
"Vodafone  ItalyAs part of the transaction we also agreed to acquire Verizon’s 23% stake in Vodafone Italy, in which we owned 77%, thereby securing full ownership"	Manufactured
"On 2 September 2013, we announced our agreement with Verizon to sell our US group, whose principal asset was its 45% interest in Verizon Wireless, for US$130 billion, mainly in cash and Verizon shares. We chose to return around 71% of the net proceeds to shareholders amounting to around US$85 billion. This is the largest ever single return to shareholders in history and rewards our shareholders for their long-term support of our US strategy. This also represents the opening of an important new chapter in our history by leaving us in a strong financial position and well positioned to execute our strategy"	Financial
	
"Why sell our stake? We have had a very successful 14 year investment in Verizon Wireless. During this time its service revenue has quadrupled to US$69 billion, its EBITDA has grown from US$6 billion in 2001 to US$34 billion in 2013, and we received nearly US$16 billion of income dividends. This investment has clearly created a great deal of value for Vodafone shareholders. The sale not only crystallised the value of this significant asset, it has also enabled us to realise that value at a very attractive price, representing around nine times Verizon Wireless EBITDA and 13 times operational cash flow."	Financial
"Project Spring, our new investment programme, will improve the quality of our networks, products and services in our major markets, relative to our competitors"	Intellectual
Project Spring is in addition to our existing capital expenditure programme and will bring total investment over the next two years to around £19 billion.	Manufactured
This will amount to the largest and fastest period of investment in our history. We have used the retained proceeds to reduce our net debt significantly and as a result the Company is much more resilient going forwards.	Unclassified
"What’s the shareholder return?We have a track record of making significant returns to shareholders – with almost £23 billion returned in the last three years alone in the form of dividends and share buybacks. Consistent with that track record, we also returned a large proportion of the net proceeds from the sale of our interest in Verizon Wireless – 71% or US$85 billion (£51 billion) comprising £37 billion worth of Verizon shares and £14 billion of cash, during the year. As part of the transaction, we also consolidated our shares – exchanging every eleven old Vodafone shares for six new Vodafone shares"	Unclassified
"Overall, we believe we have struck the right balance between investing in the future of the Company and rewarding our shareholders for their long-term support of our US strategy. Following the sale we have reduced debt and established a bigger gap between our cash flow and ordinary dividends paid. As a result, and as a sign of confidence in the future, we intend to continue to grow the dividend per share annually going forward"	Unclassified
	
"Monitoring  our  progress and  performanceWe track our performance against 12 key financial, operational and commercial metrics which we judge to be the best indicators of how we are doing. The pressures we have faced in Europe are reflected in the decline in service revenue and EBITDA margin and the loss of market position"	Financial
Despite this we met our financial guidance and increased our dividend per share and we have made clear progress in our operational and commercial KPIs	Unclassified
Growth in the top line demonstrates our ability to grow our customer base and stabilise or increase ARPU. It also helps to maintain margins. We aim to return to service revenue growth	Financial
Growth in our EBITDA margin magnifies the impact of revenue growth on the profitability of our business. We expected this year’s margin to be lower than last year’s	Financial
"AOP includes the impact of depreciation and amortisation and includes the results of our non-controlling interests. We gave guidance of around £5 billion for the year on a pro forma basis, see page 39"	Financial
"Maintaining a high level of cash generation is key to delivering strong shareholder returns. We gave guidance of £4.5–£5 billion for the year on a pro forma basis, see page 39."	Financial
"Our strategic push towards bundling voice, text and data allows us to defend our revenue base from substitution, and to monetise future data demand growth. We aim to increase this proportion each year"	Financial
"Smartphones are key to giving our customers access to data; the more our customers have them, the bigger our data opportunity becomes. We aim to increase penetration to over 50% by 2015"	Intellectual
"We were unable to grow our service revenue this year, as the competitive, regulatory and macroeconomic pressures in Europe seen last year continue"	Financial
"As expected, competitive, regulatory and macroeconomic pressures in Europe offset improvements in AMAP and our margin declined."	Financial
"The fall in AOP reflects the disposal of Verizon Wireless during the year, the decline in EBITDA and higher depreciation and amortisation. On a guidance basis, AOP was £4.9 billion (see page 39 for details)"	Financial
"Free cash flow fell in the year as a result of exchange rate movements in some of our emerging markets and lower EBITDA.On a guidance basis, free cash flow was £4.8 billion (see page 39 for details)"	Financial
"We continue to make great progress in this area, helped by the rapid adoption of our Vodafone Red plans (see page 22)."	Unclassified
Our customers increasingly want smartphones as data becomes more and more crucial to everyday life. We are on course to meet our target of half of our European customers using smartphones by next year. See pages 22 and 23 for more information.	Social_Relationship
	
We continuously improve the speed of our European network to create the best data experience for our customers and had a target of 75% of smartphone data sessions to be at least 3Mbps by 2015	Intellectual
We track our relative performance by measuring the change in our revenue market share against our key competitors. We aim to gain or hold revenue market share in most of our markets	Financial
The ordinary dividend remains the primary method of shareholder return and we have an outstanding record of growth here. Our target was to maintain the dividend per share at its 2013 level	Unclassified
We use NPS to measure the extent to which our customers would recommend us to friends and family. We aim to increase or maintain the number of markets where we are ranked number one by NPS.	Social_Relationship
"The employee engagement score measures employees’ level of engagement – a combination of pride, loyalty and motivation. Our goal here  is to retain our top quartile position"	Human
"Diversity increases the range of skills and styles in our senior leadership team, our 223 most senior managers. Increased female representation is one measure of diversity. Our goal is simple, to increase the proportion each year."	Human
We achieved our 2015 target this year. Our new target is for 90% of data sessions in Europe to be at least 3Mbps by March 2016. See page 30 for more detail on our Network strategy.	Intellectual
"We lost share in the majority of our European markets over the year but gained share in some of our key emerging markets, including India, South Africa and Turkey"	Social_Relationship
The Verizon Wireless transaction enabled us to increase the dividend per share by 8% to 11.00 pence and we now expect to increase it annually.	Unclassified
This year we increased the number of markets where we are ranked number one but the total of nine markets remains too low. We aim to improve our position over the coming yea	Social_Relationship
Our employee engagement score remains broadly stable and we retained a top quartile position. More information can be found on page 36.	Human
Gender diversity is a key area of our global diversity strategy and we have continued to make progress in this area. We also increased the number of women on both the Executive Committee and the Board. See page 36 for more details.	Human
	
"The  telecommunications  industry  todayThe fixed and mobile telecommunications industry is a large and important sector, generating around US$1.5 trillion of revenue. Today there are  seven billion mobile users and over 650 million fixed customers"	Financial
"Scale and structureThe mobile industry alone has seven billion users, generating over US$960 billion of annual service revenue every year. The majority of revenue comes from traditional calls and texts (for example, last year 7,800 billion texts were sent around the world last year). However, over the last few years the demand for data services, such as internet browsing on a smartphone, has accelerated, and today around 28% of mobile revenue is from data, up from 13% in 2009"	Financial
"Around 74% of mobile users are in emerging markets, such as India and Africa, reflecting the typical combination of large populations and the lack of fixed line infrastructure. The remaining users are from wealthier mature markets, such as Europe. However, the proportion of the population with a phone – or mobile penetration – tends to be higher in mature markets (usually over 100%) and lower in emerging markets, particularly in rural areas, due mainly to lower incomes and less network coverage"	Unclassified
"GrowthThe demand for mobile services continues to grow strongly. In the last three years the number of users increased by an average of 9% each year. In 2009 global mobile penetration was only 69%, and by 2013 it had risen to 98%. Most of the increase in users has been from emerging markets due to favourable growth drivers – young and expanding populations, faster economic growth, low but rising mobile penetration, and less fixed line infrastructure. The other key area of growth is data, which is being driven by increasing smartphone and tablet penetration, better mobile networks, and an increased choice of internet content and applications (‘apps’)"	Unclassified
"CompetitionThe mobile industry is highly competitive, with many alternative providers, giving customers a wide choice of supplier. In each country there are typically at least three to four mobile network operators (‘MNOs’), such as Vodafone. In addition, there can be numerous mobile virtual network operators (‘MVNOs’) – suppliers that rent capacity from mobile operators to sell on to their customers. There can also be competition from internet-based companies and software providers that offer alternative communication services such as voice over internet protocol (‘VoIP’) or instant messaging services"	Intellectual
"RegulationThe mobile industry is very heavily regulated by national and supranational authorities. Regulators continue to lower mobile termination rates (‘MTRs’) which are the fees mobile companies charge for calls received from other companies’ networks, and to limit the amount that operators can charge for mobile roaming services"	Unclassified
"These two areas represent around 12% of service revenue for Vodafone.Revenue trendsIn an environment of intense competition and significant regulatory pressures, the price of mobile services has tended to reduce over time. However, with both more mobile phone users, mainly in emerging markets, and more data usage, global mobile revenue remains on a positive trend and expanded by 2% in 2013"	Financial
"The global fixed marketThe fixed communications market is valued at around US$500 billion. Over the last three years, revenue from voice services has declined as the demand for traditional fixed line calls has remained static at around one billion users. In contrast, revenue from fixed broadband or internet usage on the PC is growing with an estimated 650 million customers worldwide – an increase of nearly 30% over the last three years. This growth has been spread across all forms of broadband – DSL (copper), cable and fibre, and within this, there is a growing preference for the high speed capability provided by cable and fibre"	Financial
	
"Overcoming  barriers  to  mobile  ownership  for  women  in  emerging  markets Our Connected Women report looked at the gender gap in mobile phone ownership in emerging economies and the social and economic impact of extending women’s access to mobile phones. Vodafone Turkey launched the Vodafone Women First programme in 2013, which combines promotional offers with services that help women to increase their income, use mobile technology and acquire new skills. Launched in 2013, it attracted 75,000 women customers in its first nine months, of which 15% were new customers for Vodafone"	Social_Relationship
	
"Growing importance of data and other new revenue areasMobile voice and texts, our traditional revenue sources, have reached maturity in a number of markets. To deliver future growth opportunities, we are investing in newer revenue areas such as data. It is estimated that between 2013 and 2017 data revenue for the telecommunications sector is set to grow by US$128 billion, compared to a US$38 billion decline in voice revenue over the same period."	Financial
"The demand for data will continue to be driven by rising smartphone and tablet penetration and usage, and improvements in mobile network capability. As the demand for data grows, mobile networks have to be reconfigured to data, while still meeting the need for traditional texts and calls. Already 91% of the world’s total traffic on mobile networks is data. The data services most used are video streaming and internet browsing which require high speed networks. Therefore, we are investing in ultrafast 4G with average download speeds of over 75Mbps today, and the expectation of faster speeds, of up to 300Mbps, by the end of calendar 2014"	Unclassified
