Text	Theme
"We are in regular contact with our customers over the telephone or online. We have over 30,000 conversations with them each day on topics ranging from accounting queries and advice on new legislation, to technical aspects of our software. We also expand our support services during periods of peak activity, such as during the tax filing season or when new  legislation comes into effect, to help our customers when they need us most.Turn to page 18 to hear more from the people who help our customers every day"	Social_Relationship
	
"Each of our segments has different characteristics and requirements, which provides us with a range of opportunities to bring great products and services to our customers"	Intellectual
"Our annual Sage Business Index survey helps us remain close to what matters most to SMEs across the globe by gauging their level of business confidence. Almost 14,000 respondents now take part in the survey, and you can read more about this year’s findings at www.sage.com/businessindex"	Social_Relationship
"DirectWe sell direct to customers in most of our major markets via local websites, over the telephone and through specialist field-sales teams"	Intellectual
"Accountant partnersAccountants buy software from us to help them run their practices, and over 48,500 accountant partners also recommend our products and services to their clients"	Intellectual
"Business partners and resellersWe benefit from a network of around 20,000 business partners, who act as an important reseller channel and also provide installation, training and support services to businesses with more complex need"	Intellectual
	
Where we operateA global footprint built with local expertiseSage has a presence in 23 countries and sells software all over the world. Our established market positions provide us with a strong platform to bring products and services to both new and existing customers	Social_Relationship
"Localised customer experiencesOne of Sage’s strengths is providing highly-localised software and support to customers. We’re able to do this effectively because our teams are based in-country, so they’re close to the business and legislative issues that affect SMEs in these locations.Rather than simply translating software into multiple languages, we build our products so that they fundamentally reflect the interface, functionality and legislative conventions a person would expect to see in their region.Our ability and commitment to do this sets us apart from many other software vendors."	Social_Relationship
"Our global productsWhilst we’re focused on delivering highly-localised products, a key principle of our strategy is to take a more centralised approach to developing global product roadmaps so that we are more efficient, take advantage of our scale, share best practice across our business and utilise our global talent more effectively"	Intellectual
"We therefore aim to perform the majority of development work for global products through teams that may be centralised in a particular country or region, and leave the remaining work to in-country teams who tailor the product to meet the needs of the local marke"	Intellectual
"Sage OneSage One is our global cloud solution for start-up and small businesses. Following its launch in the UK & Ireland (""UKI"") in 2011, Sage One is now commercially available in 10 countries including the US, Canada, Germany, France, Spain, Portugal, Switzerland and South Africa"	Unclassified
"The relatively recent launch of Sage One, together with its low monthly subscription, means it is not yet a material contributor to Group revenue. However, Sage One is an important product in helping us to grow market share amongst start-up and small businesse"	Financial
The main Sage One development team is based in the UK. The architecture of Sage One is modular so that regional development teams can build functionality addressing local legislation that seamlessly plugs in to the core product. Examples of these modules include quotations in France and debit notes in Spain	Manufactured
"Sage ERP X3Sage ERP X3 is our global ERP solution for the mid-market. It is sold in over 100 countries, serves 228,000 users across 4,800 customers and is supported by 290 business partners"	Unclassified
"Sage ERP X3 is a sophisticated solution offering multi-currency, multi-company, multi-language and multi-legislation support. The latest version commercially available is Sage ERP X3 version 7, which is web-native and incorporates a modern new user interface design. We have also announced the planned release of Sage ERP X3 Online, which offers our customers the benefits of greater customisation and control whilst allowing them to deploy their infrastructure in the cloud"	Intellectual
AmericasRevenue £412mOrganic operating profit £106m (25.7% margin)	Financial
	
EuropeRevenue £750mOrganic operating profit £215m (28.6% margin	Financial
Turn to pages 48 and 49 for regional performance commentaries	Unclassified
AAMEARevenue £144mOrganic operating profit £39m (27.2% margin	Financial
Key productsKey productsThere are an additional 142 employees based in centralised or Group functions (2013: 145).Product Market segment Product typeSage One SSB Accounting and payrollSage 50 in the UK SSB Accounting and payrollSage Ciel in France SSB Accounting and payrollSage Contaplus in Spain SSB AccountingSage 100 in France SMB ERPSage 200 in the UK SMB ERPSage Murano in Spain SMB ERPSage Offi ce Line in Germany SMB ERPSage ERP X3 Mid-market ERPSage Pay Multi-segment PaymentsProduct Market segment Product typeSage One SSB Accounting and payrollSage Pastel SSB Accounting and payrollSage VIP Payroll SMB PayrollSage Micropay SMB PayrollAccpac ERP SMB ERPSage Handisoft Accountants AccountingSage ERP X3 Mid-market ERPSage Pay Multi-segment Paymen	Unclassified
Key productsThere are an additional 142 employees based in centralised or Group functions (2013: 145).Product Market segment Product typeSage One SSB Accounting and payrollSage 50 in the UK SSB Accounting and payrollSage Ciel in France SSB Accounting and payrollSage Contaplus in Spain SSB AccountingSage 100 in France SMB ERPSage 200 in the UK SMB ERPSage Murano in Spain SMB ERPSage Offi ce Line in Germany SMB ERPSage ERP X3 Mid-market ERPSage Pay Multi-segment Payment	Unclassified
	
These results are important in demonstrating we are on track to achieve our financial targets for 2015. Reporting organic revenue growth of 5% (2013: 4%) and operating profit margin of 27.5% (2013: 27.1%) means the Group remains confident of achieving the targets of 6% organic revenue growth and organic operating profit margin of 28% in 2015	Financial
"Recurring revenue grew organically by 7% (2013: 6%), whilst organic SSRS revenue contracted by 1% (2013: flat). The increase in recurring revenue growth is a key feature of these results and reflected a strong software subscription performance. Software subscription revenue grew organically by 28%, reflecting acceleration in the second half on the 23% growth reported in the first half. The recurring revenue growth and strong software subscription performance are important indicators of the underlying strength of the business and underpin confidence in the improved growth trajectory expected for 2015"	Financial
"Recurring revenue, which includes software subscriptions, payments and support, now represents 73% of Group revenue (2013: 71%). The continuing shift to a higher quality revenue mix reflects the increased contribution from software subscription. The software subscription contract base continues to grow, with over 450,000 contracts across the Group."	Financial
"The increase in organic revenue growth has been achieved despite a weaker performance in payments, particularly in North America. Improving the performance of payments and driving the number of integrated payments customers remain key priorities, particularly as they have performed below our expectations this year. Likewise, underperformance in the mid-market in France continued as a drag on growth. This was reflected in the lower full-year organic growth rate of 7% (2013: 12%) reported for Sage ERP X3, our global solution for the mid-market. Sage ERP X3 grew well internationally, however, delivering 20% growth outside of France. The ambition for double-digit long-term growth for Sage ERP X3 remains."	Financial
"Software subscription is growing well, in line with our plans for measured adoptionWe are pursuing more active relationships with our customers through subscription. Our progressive approach is based on demonstrating the benefits and flexibility subscription offers them, rather than by mandatorily moving them to subscription pricing"	Financial
The resulting commitment to offering customers choice around how they can buy a software licence reflects the importance we place on customer satisfaction and retention	Social_Relationship
The emphasis is therefore on Sage to present customers with differentiated propositions that persuade them to make the transition to subscription	Intellectual
"he growth in the annualised value of the software subscriber base of 29% to £220m, together with subscription contract renewal rates in the region of 90%, is good evidence that our measured approach is effective"	Financial
"The move to subscription is attractive for Sage and our customers as it builds greater and more predictable revenue streams for the future. By balancing subscription adoption across new and existing customers, we are managing the potential near-term impact on revenue of the transition to subscription. The opportunity we have with existing customers around growing share of wallet, improving retention rates and increasing recurring contract attachment, is helping us to manage the near-term impact of subscription displacing licence revenue"	Financial
"Our cloud solutions, core product modernisation initiatives and growing portfolio of connected services are providing subscription catalysts for all of our customers, regardless of whether their core system is on-premise or in the cloud. Core product modernisation is a particularly significant opportunity with the Sage installed based. It creates the flexible architecture required to liberate customer data and make it available in the cloud so we can deliver an enriched desktop experience enhanced with connected services"	Intellectual
"Core product modernisation has been an important catalyst in driving subscription across our portfolio in 2014. Key highlights during the year include Sage 50 Payroll in the UK, Sage Ciel Flex in France and Sage 100 i7 in France"	Financial
"Sage 50 Payroll auto-enrolment connected serviceThis connected service, which helps SMEs in the UK comply with new pension legislation, has been a strong driver of growth. It is only available on subscription and is supported on the latest version of Sage 50 Payroll. This revenue is incremental because we typically added new services into customers’ existing premium support plan bundles in the pas"	Financial
"At the end of September 2014, the annualised value of our auto-enrolment subscription contract base was approximately £8m. This reflects an attachment rate amongst customers that needed to comply with auto-enrolment in 2014 of over 60%. We are well placed to continue supporting businesses that will need to comply with auto-enrolment legislation going forwar"	Financial
"Sage Ciel FlexSage Ciel accounting and payroll products are aimed at start-up and small business (“SSB”) customers in France. The success of the tiered subscription offer called Flex shows that SSB customers are willing to move to a recurring subscription relationship if they see a product offers added value. At the end of September 2014, the annualised value of our Sage Ciel Flex subscription contract base was approximately £9m, an increase from £5m in the prior year. Over 60% of customers on subscription have chosen to subscribe to Sage Ciel Ultraflex, which is the highest tier available and includes premium features and cloud capabili"	Financial
Sage Ciel Flex demonstrates well the reactivation of off-plan customers. Approximately 50% of revenue from new Flex contracts secured in the financial year were with customers who were previously not on a recurring support plan	Financial
I would like to thank Guy Berruyer for leading Sage to deliver an encouraging set of results with a strong finish to the year. I reconfirm the Board’s financial targets for 2015 and recognise the 2014 results as an important milestone on the path to meeting them. Our financial performance demonstrates the strength of Sage’s global business and the quality of relationships it has with millions of SME customers worldwide	Financial
	
"Sage 100 i7Sage 100 i7 is aimed at small to medium sized customers (“SMB”) in France. It is a premium subscription product and has now been a driver of upgrade activity in the French installed base for several consecutive reporting periods. It offers a major user interface upgrade, can be accessed through a web browser and incorporates business intelligence and spreadsheet integration capabilities. We also launched Sage 100 i7 Payroll during the year, which has driven upgrade activity in the second half"	Intellectual
"he end of September 2014, the annualised value of our Sage 100 i7 ERP and payroll subscription contract base was over £16m. The vast majority of the subscriber base is made up of migrating existing customers who have a support contract, where the strategy is to drive higher average selling price on subscription. This reflects the premium positioning of the product. Sage 100 i7 is either available on a subscription-only contract or a lower-priced subscription contract together with an up-front fee. These fees are helping us to smooth the impact our subscription transition is having on our SSRS revenue base"	Intellectual
"Momentum building in the cloud, with 86,000 Sage One paying subscriptions globally Sage One is well established in the market as our global software-as-a-service (“SaaS”) solution for smaller businesses, with a ca.150% increase in paying subscriptions to 86,000 (2013: 35,000). We continue to push ahead with our global roll-out for Sage One, which is available in 10 countries, so that we are well placed to drive growth in markets as cloud adoption accelerates"	Financial
"We continue to make good progress with Sage One in the UKI, where the number of paying subscriptions more than doubled to 47,000 from over 21,000 in the last 12 months. This represents a strong increase in average run-rate to over 2,100 per month, up from around 1,300 per month last year, and reflects acceleration to 2,300 per month in the second half of the yea"	Financial
"We also have strong traction with Sage One in South Africa, where the number of paying subscriptions increased from 8,700 to over 21,000 in the last 12 months. Adoption in Continental Europe remains low, reflecting nascent uptake of cloud solutions amongst SSB customers more generally in that market. In North America, the number of paying subscriptions remains behind plan, but we continue to build a product portfolio to provide an attractive cloud platform for small businesses"	Financial
"As part of the Group’s continued investment in the cloud, our SaaS entry-level products in France, Germany and South Africa were redesigned and incorporated into the Sage One portfolio during the year. This involved rebranding and aligning the user interface and product workflows to create global consistency. Excluding the newly incorporated products, year-end Sage One paying subscriptions were 52,600 (2013: 22,400"	Intellectual
"age’s hybrid cloud solutions for SMB customers are gaining traction, with the number of paying subscriptions doubling during the year to 1,500. The launch of Sage ERP X3 version 7 in the summer means we also offer the mid-market a solution with mobility and web access at its core. We expect to see further good progress in adoption for these solutions in 2015"	Intellectual
62% of total research and development (“R&D”) expenditure (2013: 52%) and 57% of total sales and marketing (“S&M”) expenditure (2013: 52%) is now directed towards the Invest portfolio. This has resulted in an overall increase in absolute spend during the year across Invest products of 17%	Intellectual
"alongside an incremental improvement in organic operating profit margin to 27.5%. The disciplined approach to resource allocation supports the 28% organic operating profit margin target in 2015, which we are on track to delive"	Financial
"We are also disciplined in our approach to acquisitions, focusing on opportunities that support growth in our core business and meet our returns criteria. During the year we announced two in-fill acquisitions, which strengthen our payroll capability in the US and Germany, and acquired the remaining 25% of Folhamatic in Brazil."	Manufactured
"We also performed an impairment review and recorded a £44m non-cash charge relating to our Brazilian operations. This reflects the deterioration in the financial and economic environment in Brazil. Notwithstanding this impairment, we remain confident about our growth prospects in Brazil, as reflected in the 9% organic revenue growth reported for 201"	Financial
"Consistent with our focus on shareholder returns, the Board is proposing a 7% increase in the total ordinary dividend for the year to 12.12p per share (2013: 11.32p per share). The ordinary dividend for the year is covered 1.9x b"	Unclassified
"The BoardIn August 2014, we announced the appointment of Stephen Kelly to the Board as Chief Executive Officer, effective from 5 November 2014. Earlier this year, Steve Hare joined the Board as Chief Financial Officer, effective from 3 January 2014"	Unclassified
"We also announced the appointment of two new non-executive directors to the Board, namely Drummond Hall and Inna Kuznetsova, effective from 1 January 2014 and 6 March 2014 respectively. In November 2013, Mark Rolfe and Ian Mason retired from their roles on the Board as non-executive directors"	Unclassified
"Summary and outlook These results are important in demonstrating we are on track to achieve our financial targets for 2015. Revenue growth is increasing, the subscription base is growing and cloud momentum is building. The Group remains confident of achieving 6% organic revenue growth in 2015, with the anticipated acceleration in growth weighted to the second half of the year, and organic operating profit margin of 28"	Financial
"Looking ahead, I believe that Sage, as a trusted partner to our customers, can be even more instrumental in supporting the success of SMEs around the world. I look forward to building on Sage’s technology leadership, both in the cloud and on-premise, together with our outstanding customer support, to the benefit of our current and future SME customers."	Social_Relationship
	
"Talented peopleWe rely on the flair, commitment and collaboration of 12,975 employees around the world"	Human
"Trusted brandThe Sage brand is synonymous with supporting SMEs. By striving to be our customers’ greatest supporter, we remain their trusted partne"	Social_Relationship
Market insightOur focus on the SME market means we have developed a deep understanding of what is important to small businesses	Intellectual
Resource allocationOur approach to how we deploy our R&D* and S&M** resources is governed by where we see our best opportunities for future growth. Local knowledgeOur skill at localising our solutions has allowed us to contend with a range of different legislative environments across the world	Intellectual
Value createdShareholder returnsDividends and share repurchases	Unclassified
SocietyTax paid in the year Group organic operating profitRepresenting a margin of 27.5%	Financial
EmployeesWages and salaries	Human
Resource allocationInvestment in R&D* and S&M**£217mDecrease of 62%^ £107mDecrease of 10%~ £360mIncrease of 7% £617mDecrease of 1% £417mIncrease in spend of 17% on Invest product	Intellectual
Our business modelWhat we do...Growing economies rely on successful SME businesses. We’re committed to helping them achieve this success by being their most trusted supporter.We’ve been dedicated to the success of SME businesses for over 30 years through the provision of localised products and services that help our customers to run their businesses with confidence.	Social_Relationship
"Our support offering is a key strength and is highly valued because it gives our customers somewhere to turn if they have a technical problem, an accounting question or when they’re affected by legislative changes"	Social_Relationship
"Our commitment to supporting our customers in this way, where we look to maintain ongoing and active relationships with them, differentiates us from other software vendors"	Social_Relationship
"It also means we’ve built a strong base of recurring revenue that underpins 73% of our total revenue, which is derived from 1.8 million support, subscription and payments relationships that we have with customers across the world"	Financial
"Ultimately, we have the resources, vision and resilience to be there for our customers over the long term as their businesses grow"	Social_Relationship
	
Read more about our strategy and how it links to our business model on pages 24 to 35.	Unclassified
Our strategy sits at the heart of our business model and dictates how we respond to the changes taking place in the markets we serve	Unclassified
"Group organic revenue5% organic growth£1,306m73% recurring in nature"	Financial
Key activities – R&D* – S&M** – Support…how we create valueOpen to read more about the key elements of our business model.Routes to market – Direct – Accountant partners – Business partners and resellers	Intellectual
	
These are some of our unique selling points and are the reasons why customers are attracted to Sage	Intellectual
"Over the years, we’ve built a strong recurring revenue base by providing customers with additional services beyond their core software product, particularly through our support offering."	Social_Relationship
"Software subscription offers us the opportunity to have closer relationships with more of our customers, particularly those who do not maintain a support contract and own their software product via a perpetual licence. This will help us to build on our existing base of over 450,000 software subscription contracts."	Intellectual
echnology and the cloud are changing how software is delivered and how businesses use their data. The new wave of value-adding services we are providing will help us to deepen the relationships we have with our customers and drive higher growt	Intellectual
"RetainWe aim to keep our customers for life by delivering them the complete, integrated suite of software, services and support.This helps us to deliver great experiences that make our customers want to stay with us as their businesses grow"	Social_Relationship
rusted brand amongst SMEs Software perpetual licenceConnected servicesCustomer for lifeStrong accountant and business partner ecosystem Localised products and services Technology and pricing choice First-class support	Intellectual
	
"Sage One paying subscriptions86,000(Up 146%) Hybrid cloud paying subscriptions1,500 (Up 100%)Sage ERP X3 customers 4,800 (Up 14%)"	Social_Relationship
Number of contracts 1.8mDown 3%Organic annualised value of the software subscriber base £220mUp 29%	Financial
"Activate customers through a support relationship – Activate customers through a software subscription relationship – particularly where those customers don’t have a support contract – either for their core product, a connected service or both"	Social_Relationship
"– Attract more new customers through key products such as Sage One, hybrid cloud and Sage ERP X3"	Intellectual
"Grow licence average selling price (""ASP"") through software upgrades and migrations – Grow support ASP through up-selling support customers to premium support – Grow share of wallet by expanding the number of services taken by each customer – Grow share of wallet by expanding the number of paying users for each product"	Intellectual
Minimise the number of customers who leave us for another provider – Minimise the number of customers cancelling their support contract – Drive higher net promotor scores	Social_Relationship
"Our sources of revenueRecurring revenueOrganic growth: 7% (2013: 6%)Recurring revenue comprises: – Maintenance and support (“M&S”) – Software subscription – Non-software subscription – PaymentsAround 73% of Sage’s total revenue is recurring, with customers paying on a monthly, annual or usage basis in return for a range of different services.Our subscription and payments contracts can be characterised as “pay-to-play”, where customers retain the right to use a software application or service for as long as they continue to pay"	Financial
Recurring revenue is much less susceptible to economic cycles because many of these services are either critical to a business’s ability to continue trading or are seen as indispensable and value-adding	Financial
"Our focus on having more active and productive relationships with all of our customers, preferably through subscription but also through support relationships, means recurring revenue growth is a strong indicator of whether we’re succeeding in delivering on our strateg"	Social_Relationship
"Software and software-related services (""SSRS"")Organic contraction: 1% (2013: flat)SSRS revenue comprises: – New licence sales – Upgrades and migrations – Professional services – Other software-related servicesSSRS revenue captures perpetual licence sales, where customers pay an up-front fee for the right to own and use their software forever. This represents the way software has been sold traditionally in the industry for many years"	Financial
"SSRS revenue is typically more susceptible to economic cycles. When the economy is buoyant, businesses have more confidence and so are more willing to invest in their IT infrastructure"	Financial
"However, when economic conditions are more challenging, businesses tend to reduce unnecessary expenditure and delay big investment decisions"	Unclassified
"Our focus on a measured transition to software  subscription will mean that, over time, revenue for our software products will increasingly shift out of SSRS and into recurring revenue"	Financial
	
"The world of an SME is an exciting but rapidly changing place, with each  day bringing new competitive, economic and regulatory challenges"	Unclassified
Sage has been the advocate of SME businesses for over  30 years and we’ve developed an intimate understanding of their needs over that time. We continue to play an important role in helping them achieve success through the innovative products and value-adding services that we provide	Intellectual
Our global presence and considerable resources mean  our customers trust us to stay the course with them as  they grow and be there for them when they need us most.	Social_Relationship
Addressing our marketsWe address the SME market by dividing it into  three segments: – Start-up and small businesses (“SSB”) – Small to medium sized businesses (“SMB”) – Mid-market businesses	Unclassified
We do this because the characteristics of a small  business differ markedly to those of a larger business. Recognising these differences and tailoring our products  and services accordingly gives us a competitive advantage  in our markets and is one of the reasons why customers choose us	Intellectual
"Customer demand driversWe regularly speak to our customers to understand what matters most to them.  We’ve found there are some key needs that resonate particularly strongly with  SME businesses, which fall into five areas. They want:"	Social_Relationship
"Meeting customer needsOur product and service offering has evolved in direct response to what our customers have told us is important to them. This has influenced our approach to support in particular, which we manage as a value-adding service in its own right, rather than as basic aftercare."	Social_Relationship
"he demand drivers have also defined our strategy, where we are adapting our product and service offering in response to trends in our markets, particularly in relation to cloud technology and subscription.This section considers each demand driver and explores how support, technology and subscription are helping us to more effectively meet the challenges posed by each"	Intellectual
	
"Most entrepreneurs don’t go into business to be a bookkeeper or an accountant, yet maintaining good accounting records is important.As businesses grow the range and variety of issues they face also grows, with increased operational complexity, international expansion, hiring more employees and a greater reporting burden just some examples of new challenges they might face"	Unclassified
"Many small businesses don’t have the resources to maintain accounting, payroll and regulatory expertise in-house. This is why millions of our customers value being able to turn to us for help through our support offering."	Social_Relationship
"Peace of mind around legislative complianceOur support offering is an effective way for our customers to remain compliant with new legislation. In recent years we’ve seen a raft of changes affecting SME businesses, particularly around electronic filing and payrol"	Social_Relationship
"Our support offeringOver the years, we’ve been pioneering in delivering proactive business support to SMEs where our support experts provide technical, accounting and regulatory advice to our customers"	Intellectual
"We deliver much of this support directly either online or over the telephone, where we receive over 30,000 calls a day, and we even offer on-site support when required.Our professional services offering that delivers system installation, maintenance and support services to customers with more complex or bespoke ERP requirements is supported by a global network of around 20,000 business partners"	Intellectual
"Our support services are delivered locally, which sets us apart from our competitors. Our customers value being able to contact someone who speaks their language, who is familiar with their local reporting conventions and who is available during the working day in their time zon"	Intellectual
"his is because whilst start-ups are least likely to have any kind of in-house accounting expertise, they also have the simplest needs. Once they become accustomed to their software and the regulations that affect them, they can often grow comfortable being self-sufficient.However, larger businesses contend with greater complexity and reporting burdens, so a higher proportion of them rely on the support services provided by us and our business partners"	Unclassified
"Premium supportOur premium support offering represents the highest tier of support and is where customers gain access to the most value-adding features, including free selected software updates, priority call answering and online training materials"	Social_Relationship
"For many customers these services are highly valuable because they are often the only available resources they have to help them identify, understand and comply with new legislation that affects them.We are also highly proactive in preparing our customers for new legislation by running awareness campaigns and working with government to not only understand what is changing, but to use our understanding of the SME market to shape those changes"	Social_Relationship
"Always up to date with subscriptionPaying for software on a subscription basis is also an effective way to remain compliant. As a subscription customer is essentially purchasing a service from us, they are entitled to all future software upgrades as soon as they become available.Customers therefore don’t need to worry about whether their software has the necessary features to allow them to comply with new standards or conventions, which means they can concentrate on running their businesses."	Social_Relationship
	
