Text	Theme
"This delivery has, in turn, enabled the UK government to make further progress in returning the Group to full private ownership. In 2014 the UK government reduced its shareholding through the second successful sale of part of its stake in March and the launch of a pre-arranged trading plan in December which provides a means for an orderly sell down that will end no later than June 2015. On 20 February 2015, we were advised that UKFI’s interest in the Group had reduced to 23.9 per cent. In the summer, we sold 38.5 per cent of TSB via a well-received Initial Public Offering, with this and the subsequent sale of a further 11.5 per cent stake in September resulting in us being firmly on track to meet our European Commission State Aid commitments."	Unclassified
i	Intellectual
"The Board recognises the importance of sustainable and growing dividends to our shareholders and is today announcing the resumption of dividend payments, with a recommended dividend payment of 0.75 pence per share in respect of 2014. This is a symbolic development that bears testament to our successful transformation and improved risk profile of the business."	Unclassified
"Given this strong strategic progress and the improvement in our financial performance and position, we have a firm foundation to deliver the new strategic priorities that we set out in October and we are well placed to continue to support and benefit from the strengthening UK economy and to be the best bank for our customers and shareholders"	Unclassified
m	Unclassified
"Financial performance in 2014We delivered a significant improvement in financial performance at both an underlying and statutory level. Underlying profit increased by 26 per cent to £7,756 million, with the Group’s return on risk-weighted assets (RoRWA) improving by 88 basis points to 3.02 per cent. At a divisional level, all of our banking businesses delivered a robust performance with improvements in underlying profit and RoRWA in our Retail, Commercial Banking and Consumer Finance divisions after increased investment made to deliver growth. Underlying profit was lower in our Insurance division, reflecting the challenging market backdrop and regulatory and legislative changes that have similarly affected the wider industry"	Financial
"Net interest income increased by 8 per cent, driven by a 33 basis point improvement in the net interest margin to 2.45 per cent and increased lending in our key customer segments. Other income excluding St. James’s Place effects was 9 per cent lower, reflecting business disposals and a challenging operating environment. Underlying costs were reduced by 2 per cent, while the effective management of our lending portfolio, coupled with the benign economic and low interest rate environment, resulted in a substantial 60 per cent reduction in the impairment charge to £1,200 million."	Financial
"On a statutory basis, the Group reported a profit before tax of £1,762 million compared to £415 million in 2013. This was after £2,200 million of charges in respect of PPI (2013: £3,050 million) and other regulatory provisions of £925 million (2013: £405 million)"	Financial
"We enter the next phase of our strategic journey from a position of strength, having delivered against our key strategic priorities"	Unclassified
	
"Helping Britain prosper and delivering growth  in our key customer segments As a UK centric retail and commercial bank, our future is inextricably linked to the health of the UK economy. In 2014 the UK economy continued to recover, with GDP growing robustly, unemployment falling, and both consumer and business confidence increasing. UK house prices have also continued to recover strongly, with an 8.4 per cent increase in the year. Against this, affordability measures remain good, with the recent calming of house price appreciation in London and the South East a welcome development."	Unclassified
"We are committed to helping Britain and its communities and in March we launched our Helping Britain Prosper Plan. This initiative comprises a number of public commitments in areas where we can make the biggest difference and create value for our customers across households, businesses and our communities, in turn supporting our goal of being the best bank for customers."	Social_Relationship
"Since its launch, all of our divisions have made good progress in implementing this Plan, with the Group exceeding each of its lending commitments in 2014 while also delivering lending growth in our key customer segments."	Unclassified
"n our Retail division, we provided £11.9 billion of lending to over 89,000 first-time buyers as well as 1 in 5 of all mortgage loans to customers buying their home in the UK in 2014, with total gross mortgage lending of £40 billion, 13 per cent higher than the prior year. We remain the largest participant in the UK government’s Help to Buy mortgage guarantee scheme, lending £1.9 billion through this scheme in the year. In Retail Business Banking, we also supported over 100,000 new business start-ups."	Unclassified
"The Commercial Banking division continued to take a leading role in supporting the UK economic recovery, with SME lending growing for the fourth consecutive year against a market that has contracted each year, increasing by 5 per cent in 2014. Lending to Mid Market corporates also increased by 2 per cent in a market that contracted by around 3 per cent. We remain firm supporters of the UK government’s Funding for Lending scheme, committing over £15.5 billion of eligible lending and £1 billion to UK manufacturing during 2014"	Unclassified
"In Consumer Finance, we achieved UK lending growth of 17 per cent to £16.0 billion, driven by 43 per cent growth in Asset Finance and a return to growth in our cards business following eight years of decline. New business growth was also strong, with a 48 per cent increase in Black Horse new business partly reflecting the launch of the Jaguar Land Rover partnership, and Cards benefiting from a 15 per cent increase in balance transfer volumes from new and existing customers as well as a 4 per cent increase in new consumer credit card accounts opened."	Unclassified
"n Insurance, we have seen good momentum in our corporate pensions business where we are a market leader, serving over 11,500 employers and 1.4 million employees who have invested a total of £27 billion of assets with us. In 2014, the number of employees covered by these schemes increased by 40 per cent, principally reflecting our ongoing support for employers through the auto-enrolment process"	Unclassified
"Our support for our customers and communities does not just extend to the lending commitments we have made to our key customer groups. It also covers a number of other initiatives through the Helping Britain Prosper Plan. In 2014, we delivered against the majority of these major commitments, donating £16.5 million to the Bank’s Foundations to help tackle disadvantage and now having trained over 1,300 colleagues as mentors to SMEs and social entrepreneurs and provided over 940,000 of paid volunteer hours to support community projects"	Social_Relationship
Our strong performance in  2014 marks the culmination of three years of strategic delivery that has transformed the business for the benefit of our customers and shareholders.	Unclassified
	
"Delivering the best bank to our key stakeholdersOur strong performance in 2014 marks the culmination of three years of delivery against our strategic plan that has transformed the business for the benefit of our stakeholders.For our shareholders, we have delivered a significant improvement in financial performance, while improving the risk profile of the bank and strengthening the balance sheet"	Financial
"We have strengthened underlying performance from a loss of £0.9 billion in 2010 to a profit of £7.8 billion in 2014, driven by a combination of lower impairment charges and a reduction in the Group’s cost base"	Financial
"While our statutory result has also increased significantly over this period, our pre-tax profit of £1.8 billion in 2014 continued to be affected by PPI and other regulatory provisions as well as costs associated with TSB, the Simplification programme and the ECN exchange. Looking ahead, while regulatory and conduct risks remain, we believe that the Group’s statutory performance will become significantly less impacted by such issues, resulting in a far greater proportion of our underlying financial performance flowing through to shareholder returns over time."	Financial
"In 2014 we achieved our enhanced target of delivering £2 billion of annual run-rate savings through the first phase of our Simplification programme, resulting in a reduction in our cost base from over £11 billion in 2010 to £9.0 billion (excluding TSB). Our cost:income ratio of 51.2 per cent"	Intellectual
"is now the lowest amongst our major UK banking peers, in turn delivering a cost leadership position as a strategic differentiator and source of competitive advantage."	Intellectual
"Being a low risk bank is also central to our strategy and business model, while supporting our aim of being best bank for our shareholders by reducing earnings volatility. This is illustrated by our credit default swap (CDS) spread reducing from over 300 basis points (bps) at the end of 2011 to less than 50 bps at the end of 2014, which is one of the best in the banking sector worldwide"	Unclassified
"We have significantly reduced risk in our lending business through careful portfolio management, the centralisation of the risk division and the implementation of tighter underwriting standards and controls. As a consequence, non-performing loans have reduced from over 10 per cent of lending balances in 2010 to less than 3 per cent in 2014. Over the same period, we have successfully reshaped the Group, reducing our non-core portfolio from £194 billion, or 25 per cent of customer loans, by £148 billion in a capital accretive way. As of December 2014, we now have a remaining Run-off portfolio of £16.9 billion, with lending assets of £14.4 billion within this total representing 3 per cent of customer loans"	Unclassified
"RESHAPEour business portfolio  to fit our assets, capabilities  and risk appetite  –  Non-core assets reduced by more than £140 billion to £17 billion–  International presence reduced from more than 30 countries to six–  Asset quality ratio of 24 basis points, significantly ahead of original guidance of 50-60 basis points"	Manufactured
STRENGTHENthe Group’s balance sheet  and liquidity position  –  Capital position improved with a fully loaded common  equity tier 1 ratio of 12.8 per cent–  Reliance on wholesale funding reduced by more than £180 billion–  Loan to deposit ratio improved from 154 per cent to 107 per cent	Financial
"SIMPLIFYthe Group to improve  agility and efficiency  –  Simplification programme delivered £2 billion per annum of cost savings, £300 million ahead of original target– Cost leadership position created"	Intellectual
	
"a combination of earnings generation, a reduction in risk-weighted assets as we de-risk the business, and other management actions. Our CET1 ratio is now amongst the strongest within the banking sector worldwide, positioning us well against the backdrop of evolving regulatory requirements for capital and leverage."	Unclassified
"Most recently this has been demonstrated by the Group exceeding the minimum thresholds set in the recent stress tests conducted by the EBA and the PRA, despite the heavy weighting of the stress parameters against a UK retail and commercial banking business model such as ours."	Unclassified
"At the same time, we have significantly reduced our reliance on wholesale funding through the careful management of our lending portfolio and the growth in our relationship deposit base, with our loan to deposit ratio strengthening from 154 per cent in 2010 to 107 per cent. Our wholesale funding requirement at the end of 2014 of £116 billion compares to £298 billion at the end of 2010 and is broadly matched by our primary liquid asset portfolio of £109 billion."	Unclassified
"Being the best bank for customers is at the heart of our strategy. In support of this, we have continued to invest in our product propositions as well as our branches, digital and telephony channels, with key customer benefits from this investment ranging from reduced processing times, improved ease of access and convenience, and greater efficiency"	Social_Relationship
"Digital remains a key area of growth and investment for the business and has now been expanded as a Group-wide division spanning across all business areas, reflecting our customers’ evolving preferences in how they interact with us. At the end of 2014, our active online user base was over 10.4 million customers, within which our active mobile users were over 5 million: a 29 per cent increase compared to the end of 2013"	Intellectual
"Our success in improving the customer experience has been reflected in net promoter scores (NPS), which have increased by 50 per cent since 2010, and Group reportable banking complaints (excluding PPI), which have reduced significantly over the same period and are now approximately 50 per cent lower than the average of our major banking peers."	Social_Relationship
"Rebuilding customer trust remains a key imperative for the business. In support of this, we have continued to transform the corporate culture and have completely overhauled the performance and reward framework for our customer-facing colleagues, with performance now predominantly assessed on the basis of customer feedback."	Social_Relationship
We have also strengthened the control environment through changes to our organisational design and the introduction of standardised templates across the Group to assess and monitor our risk appetite	Intellectual
"While these improvements have been essential in helping us to rebuild customer trust, we recognise there is more to do and that we still have legacy issues to work through."	Social_Relationship
"The first of our three strategic priorities is ‘creating the best customer experience’. We will achieve this through our multi-brand, multi-channel approach by combining comprehensive online and mobile capabilities with face-to-face services delivered through our branch and relationship manager network"	Social_Relationship
"We will invest £1 billion over the next three years in digital capability across all business divisions, delivering better service with greater efficiency. This transformation will reflect our customers’ changing preferences in how they choose to interact with us, providing seamless access through a secure and resilient digital infrastructure."	Intellectual
"Secondly, we will create operational capability by ‘becoming simpler and more efficient’, enabling us to be more responsive to changing customer expectations and to maintain our cost leadership position amongst UK high street banks as a source of competitive advantage. Through the simplification and increased automation of key processes, the reduction in third party spend and changes to our organisational design, we expect to deliver a further £1 billion of annual run-rate savings by the end of 2017, creating value for customers and improving our long-term competitiveness."	Intellectual
"Our business has been transformed, with a reshaped, low risk portfolio, a strengthened capital and funding position  and a more efficient cost base."	Intellectual
	
"We intend to maintain market leadership in our main retail business lines of mortgages and current accounts by growing in line with the market, making the most of our multi-brand, multi-channel strategy to meet customer needs"	Intellectual
"We have also identified a number of growth opportunities in segments and areas where we are currently underrepresented and will look to grow above the market, including business banking, financial planning and retirement, and unsecured consumer lending. Consequently, over the next three years we expect to grow net lending in our key customer segments by over £30 billion, comprising growth in line with the market in retail mortgages, coupled with increases in net lending of £3 billion in both our SME and Mid Markets segments, £4 billion growth in customer assets in Asset Finance and £2 billion in credit cards."	Unclassified
We also expect to grow customer assets by over £10 billion in our Insurance division over this timeframe through supporting our retail and corporate customers in making long-term preparations for retirement	Unclassified
"OutlookThanks to the hard work and commitment of our colleagues, we are entering the next three year phase of our strategy from a position of strength. Together, we have delivered the strategic objectives we set out in 2011 resulting in a business that has been transformed, with a reshaped and low risk portfolio focused on our core UK markets, a strengthened capital and funding position, and a more efficient cost base."	Intellectual
"In the shorter term, we expect the Group to continue to perform strongly in 2015, with our net interest margin expected to strengthen to around 2.55 per cent, other income to remain broadly stable, and our low risk business model expected to be reflected in an asset quality ratio of around 30 basis points. We also expect our capital generation to remain solid, with our CET1 ratio expected to increase by between 150 and 200 basis points per annum"	Financial
"While we recognise we still have a lot more to do, these strong foundations give us confidence in our prospects and our ability to achieve our strategic objectives over the next three years, despite uncertainties with regard to the political, regulatory, economic and competitive environment. We are therefore well positioned to continue to progress towards being the best bank for our customers while delivering strong and sustainable returns for our shareholders and supporting the UK economic recovery."	Unclassified
"We will invest £1 billion  over the next three years  in our digital capability  across all divisions,  delivering better service  with greater efficiency."	Intellectual
	
"UK ECONOMIC TRENDSEconomic recovery has picked up in 2014Seven years after the start of the financial crisis, the UK economy is returning to a level of stability. Initial estimates indicate that economic growth rose to 2.6 per cent in 2014 from 1.7 per cent in 2013, the strongest rate of growth since 2006 and above the economy’s long-term average growth rate. Unemployment has fallen rapidly – by twice as much in 2014 as across the previous two years combined – and at 5.7 per cent has now reversed the bulk of its rise during the recession. Consumer spending growth and the level of private car registrations have returned to pre-crisis rates. Rising business confidence in response to the upturn in demand has been reflected in a significant increase in business investment, now higher as a share of GDP than before the crisis. The rate of corporate failure has fallen back after its rise in 2009, and is now the lowest on record (since 1984) at 0.5 per cent."	Unclassified
"At the root of the economic recovery is the progress that has been made on reducing the high levels of debt that were a key driver of pre-crisis growth. Household debt has fallen back to decade-ago levels relative to incomes, and with interest rates low the burden of debt payments is its lowest since the late 1990s. That has decreased the pace of consumer deleveraging, helping spending growth to recover. The government is broadly half way through its deficit reduction programme, and the pace of fiscal consolidation has also eased markedly, thus reducing its drag on growth. Most of the banking sector, including Lloyds, is on target to meet the new higher capital and liquidity levels mandated by CRD IV and the PRA, so lending supply is able to respond to rising demand."	Unclassified
"But as the deleveraging process is not yet complete, some aspects of the economy continue to look abnormal. Most obviously, the Bank of England’s Bank Rate (base rate) has remained at 0.5 per cent since 2009. The fiscal deficit remains large at over 5 per cent of GDP, and so requires a continued squeeze on public spending throughout the next Parliament after the May 2015 election. In addition, export growth remains subdued by weak"	Unclassified
"demand in the Eurozone, the result of much less progress on private sector deleveraging and the rapid pace of fiscal tightening. The increasingly robust UK economic recovery has benefited our markets, although balance growth remains substantially lower than pre-crisis rates, as shown in the chart below"	Unclassified
"Robust growth expected to continue in 2015With inflation low and deleveraging progressing at a manageable rate, UK economic growth is expected to continue at a similar rate in 2015 – the current consensus is 2.6 per cent, still above the economy’s long-term average growth rate of around 2.2 per cent (see chart below). Domestic demand will remain the driver, with households’ real income growth expected to benefit from higher earnings growth, falling unemployment and lower inflation, helped especially by the large fall in oil prices since the middle of 2014. We expect Bank Rate to begin to rise around the end of the year, for the first time in eight years, but the pace of increase is likely to be slow as responsiveness of the economy to interest rates normalises only gradually"	Unclassified
"As the economic recovery continues, we expect demand for credit from households and small and medium-sized businesses to rise, but growth is likely to stay well below pre-crisis rates as the appetite to borrow remains constrained by recent experience. With Bank Rate expected to rise only slowly, arrears are expected to remain low."	Unclassified
"Risks to the recovery remainAs the recovery continues, and adjustments in debt levels have progressed, the vulnerability of the economy to renewed weakening has reduced. Similarly, the outcome of the Scottish Referendum has removed a key source of near-term uncertainty for the economy and banks. However, with the General Election in May, political uncertainty remains high. The Eurozone remains a risk to the UK, not only because of its potential impact on UK growth, but also because of the financial market turbulence that would ensue if weak growth translates into election of political parties that favour Eurozone exit for some countries. Crystallisation of some of these risks could impact the UK economy significantly, which would in turn have a negative impact on the Group’s income, funding costs and impairment charges. Positively, the recent fall in oil prices, if sustained, will be a boost for global growth and could be particularly beneficial for Eurozone growth"	Unclassified
"Given our UK focus, our financial performance is inextricably linked to the performance of the UK economy and its regulatory and competitive environment."	Unclassified
	
"REGULATIONThe regulatory landscape is continuing to evolve with a greater focus on protecting consumers and small business customers through conduct and competition regulation, and on capital ratios, ring-fencing and resolution models through prudential regulation"	Unclassified
"Conduct and competition remains a focus for our regulators who have been carrying out reviews into the savings and credit cards markets alongside reviewing access to and ownership of payment systems. The Competition and Markets Authority (CMA) is also currently reviewing the UK SME and personal current account markets which will focus on competition, in particular barriers to entry and the ease of comparing and switching accounts."	Unclassified
"We are also continuing to work to ensure provision of appropriate and fair products for customers with clear, simple and relevant terms."	Social_Relationship
"New European Union legislation on capital ratios came into force in the UK on 1 January 2014. The Capital Requirements Directive IV (CRD IV) aims to ensure that firms hold enough financial resources to cover the risk associated with their business. The Basel Committee also continued to review its capital framework, including the consistency of Internal Ratings Based (IRB) models, standardised credit calculations and the capital requirements for operational risk. Other recent related capital regulation includes the UK leverage ratio framework announced by the Bank of England in October 2014. The Group has significantly strengthened its capital position in recent years and is now comfortably in excess of minimum requirements on both its CET1 ratio and its leverage ratio. The resilience of our capital position was demonstrated in 2014 when we exceeded the threshold for both the PRA and EBA stress tests. We will continue to be subject to these annual tests going forward."	Financial
"Ring-fencing and resolution regulation, through both the Financial Services (Banking Reform) Act 2013 and the European Commission’s Recovery and Resolution Directive, continues to be a focus. Banks will be required to ring-fence retail and SME activities from their investment banking activities to ensure consumers are protected. As a UK focused retail and commercial bank, most of our operations are expected to be within the ring-fence and therefore the impact is likely to be less than for many of our peers."	Unclassified
"We are assessing and implementing other regulatory changes including the Foreign Account Tax Compliance Act (FATCA), the UK’s Fair and Effective Markets Review, the Senior Managers’ Regime, and the Solvency II Directive, and will need to consider the legislation for the current EU parliament which is just beginning to be shaped by the new EU Commission. Overall however, we believe our simple, low risk, UK focused strategy puts us in a strong position to adapt to the ever evolving regulatory landscape"	Unclassified
"CUSTOMER DRIVERS AND COMPETITIONIn the competitive open markets in which we operate, customers are benefiting from an increasing range of products and services from a growing choice of providers and via a range of channels. The proportion of the UK population with access to the internet has increased significantly over the past few years, as has the proportion of people accessing the internet via their mobile phone. This has changed customer behaviours and expectations in terms of how they shop for goods and undertake banking and these trends are expected to continue"	Social_Relationship
"As outlined above, there are some clear customer trends emerging, but we recognise that every customer, whether an individual or an organisation, has particular needs and we must engage with them accordingly. Fundamentally, every customer has a choice and will select the provider that can most effectively fulfil their personal needs"	Social_Relationship
"Our new strategy, which focuses on our multi-channel distribution model, simpler processes, broad product reach and expertise across insurance and banking, puts us in a unique position to respond to these market conditions and meet the needs of individual and corporate customers. Above all it recognises that we operate in a competitive market where additional challengers continue to emerge and the only way of ensuring success is by focusing on the ever-changing needs of our customers. Read more about our new strategic priorities on page 20."	Intellectual
Key opportunities –  Economic environment: significant progress in reducing the Group’s risk profile and strengthening the balance sheet along with strategic actions taken in the last couple of years means we are better positioned to benefit as the economy recovers	Unclassified
"Customer needs: our differentiated customer focused strategy along with our comprehensive multi-channel distribution network, and in particular our evolving digital capability, mean we are well positioned to address changing customer needs."	Intellectual
"Regulatory environment: greater clarity emerging on regulatory requirements and our simple, low risk, UK focused strategy places  us in a strong position."	Unclassified
Low cost position: this enables us to provide competitive differentiation for the benefit of customers and shareholders	Intellectual
"Key challenges–  Economic environment: continuing economic uncertainty in the Eurozone.–  Regulatory environment: uncertainty remains around the implementation of key elements of the proposals on ring-fencing and the form of new legislation, especially that proposed by the new EU Commission"	Unclassified
Competition: an increasingly competitive market for lending and  deposits will potentially impact margins and require us to innovate  and evolve more quickly.–  Digital transformation: the pace of change is likely to be significant and  we will need to continue to invest to meet evolving customer needs.	Intellectual
	
Delivering for shareholders and customersOur key performance indicators are focused on strategic progress and how we are delivering for our customers and our shareholders.	Social_Relationship
