Text	Theme
The Group recently announced that it is evaluating a possible public tender offer to  acquire the remaining 24.7% of Souza Cruz  shares that it does not currently own.	Unclassified
"his investment would further strengthen our presence in Brazil, a key strategic market where we are already market leader."	Manufactured
"t would also provide opportunities to leverage Souza Cruz’s capabilities in areas such as leaf and for closer cooperation in research and development, while further integrating the business into our Americas region"	Intellectual
We expect the trading environment to remain difficult in 2015 and that foreign exchange headwinds will continue to have a significant impact on both a transactional and translational level.	Unclassified
"However, I am confident that with our proven strategy, strong global presence"	Unclassified
"powerful brands,"	Intellectual
talented people and continued focus on efficiency	Human
will deliver value to our shareholders in the short and long term	Unclassified
We delivered value for our shareholders and our other stakeholders in 2014 while continuing to invest significantly in the future of our business	Unclassified
"Adjusted profit from operations grew strongly at constant rates of exchange. As reported profit was adversely affected by exchange rate movements, the regional performance is presented at constant rates of exchange."	Financial
"RevenueAt CC2£3,506m+5.7%2013: £3,317mProfit1£1,286m-5.7%2013: £1,364m Profit1At CC2£1,475m+8.1%2013: £1,364m"	Financial
"RevenueAt CC2£4,377m+6.6%2013: £4,105mProfit1£1,380m-7.4%2013: £1,490m Profit1At CC2£1,625m+9.1%2013: £1,490m"	Financial
"RevenueAt CC2£3,546m-2.4%2013: £3,635mProfit1£1,189m-6.6%2013: £1,273m Profit1At CC2£1,262m-0.9%2013: £1,273m"	Financial
"Revenue At CC2£4,253m+1.2%2013: £4,203mProfit1£1,548m-8.6%2013: £1,693m Profit1At CC2£1,713m+1.2%2013: £1,693m"	Financial
"Asia-Pacific performed well in 2014, with stable volume and higher market share. Profit grew, at constant rates of exchange, in a number of markets demonstrating the strength of our geographic diversity. GDBs performed well and I am delighted with the continued growth of Dunhill in Indonesia, while Kent delivered a strong performance in Japan."	Financial
"Adjusted profit, at current rates of exchange, was down by £145 million at £1,548 million due to a combination of adverse foreign exchange rates and a challenging pricing environment in Australia, partly offset by strong profit performances in Bangladesh, Pakistan and South Korea"	Financial
"At constant rates of exchange, adjusted profit increased by £20 million or 1%. Volume was in line with 2013 at 197 billion, as increases in Bangladesh, Pakistan and Indonesia offset declines in Vietnam, Australia and South Korea."	Financial
"Adjusted profit  from operations At CC£1,713m+1.2%2013: £1,693m"	Financial
olume was impacted by market contraction and higher illicit trade. A challenging pricing environment led to lower profit. Share was lower due to down-trading	Financial
"Profit was higher, driven by strong pricing more than offsetting lower volume caused by industry contraction. Share was lower due to down-trading"	Financial
"Excellent growth in the Group’s market share was driven by a strong performance by Kent, supported by innovations. Profit was down mainly due to negative mix."	Financial
"Volume and share fell due to pricing activity related to excise absorption, leading to lower profit"	Financial
"Profit continued to increase strongly, driven by higher volume and significant share growth."	Financial
"Pall Mall grew volume and share, further strengthening the Group’s leadership position. Total volume growth and pricing underpinned a strong profit performance."	Financial
"State Express 555 and Kent continued to grow share, but total share decreased due to share reductions in lower price segments."	Unclassified
"Profit declined reflecting lower volume, which was driven by significant growth in illicit trade and market contraction, caused by an excise-driven price increase and economic slowdown"	Financial
"Although volume declined, Dunhill maintained its share of the market. Profit increased as cost savings more than offset the impact of lower volume."	Financial
Higher volume and pricing were offset by marketing investment leading to a decline in profit.	Financial
"Performance continued to reflect the focus on investment. Profitability improved driven by mix, as Dunhill volume increased significantly, more than offsetting declines in the Group’s local brands."	Financial
"Volume and market share were higher due to the launch of Pall Mall during the year, which further developed the portfolio following the Group’s market entry in 2013."	Financial
"We have delivered a strong performance despite industry contractions in a number of key markets. Our market share increased for the third year running, with significant growth in Mexico, Brazil and Colombia. The region delivered very robust profit growth at constant rates. Our GDBs also performed very well."	Financial
"Adjusted profit, at current rates of exchange, declined by £78 million to £1,286 million, mainly due to exchange rate movements in Brazil, Canada and Venezuela. At constant rates, adjusted profit rose by £111 million or 8% driven by good performances from Brazil, Canada, Mexico, Venezuela and Chile."	Financial
"Adjusted profit  from operationsAt CC £1,475m+8.1%2013: £1,364m"	Financial
"Market share grew to a record high, with Dunhill performing particularly well in the premium sector."	Financial
Total market contraction led to an overall volume decline. Good profit growth was driven by higher pricing and cost savings.	Financial
Increases in federal and provincial excise led to lower volume. This was more than offset by higher pricing which led to increased profit	Financial
"Profit was up strongly, driven by pricing partly offset by lower volume. While Pall Mall continued to perform well, Group volume was lower due to an overall market decline and an increase in illicit trade."	Financial
"Volume was higher, due to an excellent performance by Viceroy. Profit increased driven by volume and pricing, more than offsetting significant local inflation."	Financial
"hare and volume increased, driven by the successful roll-out of Lucky Strike additive-free  and the continued growth of Pall Mall capsules. Profit was significantly higher, driven by increased volume and pricing."	Financial
"Good market share growth was driven by Kool, although industry decline led to lower volume. Profit declined due to increased marketing investment"	Financial
Pricing more than offset the impact of lower volume and led to an improvement in profitability. Lucky Strike continued to deliver good share growth in the premium segment.	Financial
"Adjusted profit, at current rates of exchange, declined by £84 million to £1,189 million."	Financial
"Increased profit in Germany, Hungary and Belgium was offset by reductions in Denmark, Italy and France. Cigarette volume was 5.9% lower at 112 billion as lower volume in Denmark, Poland, Romania, Hungary and Germany was partly offset by growth in Spain and the UK."	Financial
"Higher pricing more than offset the impact of lower cigarette volume, resulting in an increase in profit for the year. Fine Cut volume continued to grow due to the performance of Pall Mall"	Financial
"Volume and profit were lower, driven by market contraction. However, Pall Mall’s share of market increased."	Financial
"Although market share fell for the full year, share grew in the final quarter of the year as Rothmans continued to perform well. Volume  was flat, but profit was lower following the industry absorption of a 2013 VAT increase."	Financial
Market leadership was maintained although market contraction and down-trading led to a reduction in volume and lower profit.	Financial
"Total volume was down, driven by market contraction. Market share was higher as Lucky Strike showed good growth. Profit was lower as the industry absorbed an increase in excise."	Financial
"otal volume was lower, due to trade  de-stocking following a 2013 excise stock build. Market share was lower driven by competitive pricing activity at the low end of the market. These factors led to a significant reduction in profit."	Financial
Volume was higher as Lucky Strike and  Pall Mall performed well. Profit was flat partly due to down-trading.	Financial
rofit was higher due to pricing and increased volume. S	Financial
Fine Cut volume and share also increased.	Financial
olume and share were higher due to the growth of Rothmans. Profit reduced as investment in the market increased.	Financial
olume was higher as Lucky Strike and Pall Mall continued to grow. Profit was stable as increased marketing investment offset the benefit of higher volume.	Financial
"he roll-out of a new distribution model drove higher share,"	Intellectual
"specially in Pall Mall, and improved profitability. Total volume was down due to market contraction"	Financial
"We delivered a strong performance, with higher market share, increased volume and profit growth of 9% at constant rates of exchange."	Financial
"We achieved this success despite political and economic instability in a number of markets. GDBs have grown driven by Rothmans in Eastern Europe and Kent in Iran, offsetting the effect of market contraction, particularly in Russia."	Unclassified
"Adjusted profit, at current rates of exchange, decreased by £110 million to £1,380 million."	Financial
"At constant rates of exchange, profit would have increased by £135 million or 9%."	Financial
Share of  Group revenue28%	Financial
"Adjusted profit  from operationsAt CC£1,625m"	Financial
Profit was higher driven by strong pricing and cost savings.	Financial
Profit was lower  as economic weakness and down-trading  were not fully offset by pricing and  significant cost reduction programmes.	Financial
"Profit continued to increase as pricing, supported by strong growth"	Financial
"Profit was up driven by cost savings and  higher Benson & Hedges volume,"	Financial
A very strong performance by Kent led to significantly higher volume and an increase in profit.	Financial
Higher volume driven by Rothmans underpinned excellent growth in share. Profit was up driven by robust pricing and increased volume	Financial
Significant price competition in the market led to lower profit.	Financial
"excise changes led to down-trading, which adversely affected profit."	Financial
"Our strategy enables our business to deliver growth today, while ensuring we generate the funds to invest in our future. Tobacco remains at the core of our business and will continue to provide us with opportunities for growth. We are also committed to developing and promoting a range of next-generation tobacco and nicotine products."	Unclassified
World’s best at satisfying consumer moments in tobacco and beyond.	Social_Relationship
"Delivering our commitments to society, while championing informed consumer choice."	Social_Relationship
"The foundations upon which our strategy is built have been in place for many years, but we continue to refocus our activities in all four areas and constantly review our ways of working."	Unclassified
"We believe that by being the world’s  best at satisfying consumer moments,  we will become the leader in our industry."	Social_Relationship
"Consumers are at the core of everything  we do and our success depends on  addressing their evolving concerns,  needs and behaviours."	Social_Relationship
"We recognise that we have a responsibility to offer a range of products across the risk continuum, but we will also defend people’s right to make an informed choice."	Social_Relationship
"As society changes and priorities and needs shift, we must be ready to meet new challenges and take advantage of new opportunities."	Social_Relationship
We are a major international business and with this status comes	Unclassified
"responsibilities such as being open about the risks of our products, supporting rural communities worldwide and minimising our impact on the environmen"	Social_Relationship
"Developing brands, innovations and new products to meet consumers’ evolving needs"	Intellectual
Effectively deploying resources to increase profits and generate funds.	Financial
"Great people, great teams, great place to work."	Human
Ensuring a sustainable business that meets stakeholders’ expectation	Social_Relationship
"We value enterprise from all of our employees across the world, giving us a great breadth of ideas and viewpoints to enhance the way we do business."	Intellectual
Our corporate culture is a great strength of the business and one of the reasons we have been and will continue to be successful.	Social_Relationship
"We are forward-looking and anticipate consumer needs,"	Social_Relationship
"winning with innovative, high-quality products"	Intellectual
We listen to and genuinely consider other perspectives and changing social expectations.	Social_Relationship
"We always strive to do the right thing, exercising our responsibility to society and  other stakeholders."	Social_Relationship
We use  our freedom to take decisions and act in the best interest of consumers.	Social_Relationship
"Our management population comprises people from approximately 140 nations, giving us unique insights into local markets and enhancing our ability to compete across the world"	Human
We respect and celebrate each other’s differences and enjoy working together.	Human
"We harness diversity – of our people, cultures, viewpoints, brands, markets and ideas – to strengthen our business. We value what makes each of us unique."	Human
It is built around meeting our consumers’ evolving needs and is driven by our strategy	Social_Relationship
"we have expert technicians out in the field who support over 100,000 directly contracted farmers."	Intellectual
"We manage our whole supply chain responsibly, including the sourcing of leaf and other materials, and work with suppliers to create a long-term shared understanding of our social, environmental and economic impacts"	Social_Relationship
"We aim to secure our long-term supply chain and bring real benefits to local communities, from promoting good agricultural practices to investing in community projects."	Social_Relationship
we have state-of-the-art manufacturing facilities  all over the world.	Manufactured
We work to ensure that our costs are globally competitive and that we use our resources as effectively as possible.	Unclassified
Our production facilities are designed to meet the needs of an agile and flexible supply chain – providing a world-class operational base that is  fit for the future.	Intellectual
Ensuring leaf and products are in the right place at the right time in our manufacturing process is a major logistical exercise.	Unclassified
The nature of our business allows us to pool resources on a global scale and maximise efficiency	Unclassified
"Our well-developed distribution channels  are critical enablers of  our growth strategy, allowing us to roll out innovations on a global scale."	Intellectual
"We continuously review our route to market, including our relationships with wholesalers, distributors and logistics providers."	Social_Relationship
Around half of our global volume is sold by retailers supplied through our direct distribution capability or exclusive distributors.	Social_Relationship
We place consumers at the heart of our business.	Social_Relationship
We invest in world-class research to understand changing consumer needs and buying behaviour. T	Social_Relationship
"his drives our supply chain, product development, innovations, brands and trade activities."	Intellectual
We aim to satisfy consumers while addressing expectations about how we should market our products	Social_Relationship
We are developing innovative solutions to evolve our portfolio with more differentiated tobacco products as well as next-generation nicotine products.	Intellectual
his supports our aim to champion consumer choice by providing a range of products across the risk continuum.	Social_Relationship
"We have been making and marketing cigarettes and other tobacco products for more than a century. More recently we have also started to develop and produce next-generation tobacco and nicotine products, such as e-cigarettes"	Unclassified
"Our sustainable approach to sourcing, production and distribution helps us to create value for a wide group of stakeholders from crop to consumer."	Social_Relationship
"These include farmers and their communities, other suppliers, retail and wholesale trade partners, NGOs, governments and regulators"	Social_Relationship
"Our portfolio of more than 200 international, regional and local brands meets a broad array of consumer preferences around the world."	Social_Relationship
"We have continually improved and developed Vype, our first e-cigarette brand, since launching it in 2013."	Intellectual
"Our range of high-quality products covers all segments, from value-for-money to premium."	Intellectual
"We are also developing other next-generation tobacco and nicotine products, a significant new growth opportunity."	Intellectual
"With over 110 years of operating, today we are one of the world’s leading tobacco groups."	Unclassified
We make significant investment in research and development to deliver innovations that satisfy or anticipate consumer needs and generate growth for the business.	Intellectual
"This involves cigarette innovations such as capsule products, additive-free products, tube filters and Reloc, our resealable pack technology."	Intellectual
"We also look outside the traditional cigarette market and research, develop and test innovative products such as e-cigarettes and tobacco heating products."	Intellectual
"Strategically and financially attractive acquisitions and specific targeted investments in new ventures, research and development, projects, equipment and services all play a role in our short-term success and in the long-term development of our organisation."	Intellectual
"by opening up new ways of working, helping to define new product areas and providing new opportunities for our people."	Human
We have an extensive scientific research programme. We have spent more than £480 million on research and development over the past three years.	Intellectual
"We are transparent about our science and publish details of our research programmes on our dedicated website,"	Intellectual
"from securing our leaf supply through production and distribution, to our efforts to develop new products."	Social_Relationship
We encourage a culture of personal ownership and value our employees’ talents. Their diverse perspectives help us to succeed	Social_Relationship
"We work to enable prosperous livelihoods for all farmers who supply our tobacco leaf, benefiting rural communities and the environment."	Social_Relationship
Our  Social Responsibility in Tobacco Production programme encourages continual improvement of the social and environmental performance of the suppliers we buy tobacco leaf from.	Social_Relationship
We place a strong emphasis on being a high-quality supplier to the trade.	Social_Relationship
"We work to operate in the most efficient and effective ways so that retailers worldwide can offer the products our adult consumers wish to buy, where and when they want them"	Social_Relationship
"Net turnover at constant rates of exchange£15,682m+2.8%Target: To grow net turnover  by 2–5% per year."	Financial
"Cash generated from operations at current rates£2,660mTarget: A specific target is set each year for the cash flow from operations."	Financial
"Adjusted diluted earnings per share at current rates-3.9%Target: To grow at the rate of high single figures per annum, on average, over the medium to long term"	Financial
"Adjusted profit from operations at constant rates£6,075m+4.4%Target: The Group’s medium- to long-term target is to grow adjusted profit from operations on average by 5–7% per yea"	Financial
Operating margin38.7%+54bptsObjective: To increase operating margin by 50–100 basis points per annum.	Financial
Free cash flow as a percentage of adjusted earnings64%Objective: To convert around 80%  of our adjusted earnings per share  to free cash flow.	Financial
Carbon dioxide equivalent(CO2e) (tonnes CO2e per million cigarettes equivalent produced)0.8345% lower than 2000 baselineTarget: To reduce Group CO2e by  50% by 2030 from our 2000 baseline of 1.52 and by 80% by 2050.	Natural
"Water use  (cubic metres per million cigarettes equivalent produced)3.6924% lower than 2007 baselineObjective: To reduce water use to 3.6 by 2017, 26% lower than our 2007 baseline."	Natural
Free cash flow as a percentage of adjusted earnings (excl. non-tobacco litigation)76%Target: To convert around 80%  of our adjusted earnings per share  to free cash flow	Financial
Employee  engagement index72%Objective: To achieve a more positive score than the norm for FMCG companies in our benchmark group.	Human
Recycling (percentage of waste recycled)92.6%Objective: To recycle more than 85%  of waste generated in each year.	Natural
A summary of our KPIs (key performance indicators) and business measures and how we performed  against them in 2014.	Unclassified
"To ensure management’s focus is aligned with the interests of our shareholders, our KPIs are reflected in our management incentive schemes."	Unclassified
"Although our business measures are not directly included  in these incentives, they reflect our performance, improve the  quality of our business and contribute to shareholder value."	Unclassified
"The Group grew revenue by 2.8% at constant rates of exchange, driven by a price mix of 4.2%."	Financial
"At current rates of exchange, revenue decreased by 8.4%, reflecting the adverse impact of exchange rate movements"	Financial
"Our brands continued to perform well in 2014, with another strong contribution from our Global Drive Brands (GDBs) – Dunhill, Kent, Lucky Strike, Pall Mall and Rothmans. They drove our share growth of 10 basis points in key markets."	Unclassified
"Innovations, such as capsules, re-sealable packaging, additive-free blends, new filter technologies and our more recent launch of tube filters, accounted for nearly one-quarter of our total cigarette volume in 2014."	Intellectual
"Innovations accounted for 81% of Dunhill’s 2014 volume, with 75% of all Dunhill cigarettes now sold in re-sealable packaging."	Intellectual
"nnovations now account for 33% of Lucky Strike volume, including our additive-free offer which continues to grow strongly."	Intellectual
"Innovations accounted for 20% of Pall Mall’s cigarette volume, while Pall Mall Fine Cut volume was up by 5.4% in Western Europe,"	Intellectual
"Innovations accounted for 31% of Rothmans’ cigarette volume, more than four times greater than in 2013, driven by successful launches in Eastern Europe."	Intellectual
"In addition to our GDBs, we continue to invest in a strong range of international brands that play an important role in many markets’ portfolios."	Unclassified
"It owns and manages the worldwide international rights to State Express 555 as well as the rights outside China to the leading Chinese brand, Shuang Xi."	Intellectual
"We will complement our core tobacco business by offering adult consumers a wide choice of alternative products, including e-cigarettes, medicinal nicotine products and tobacco heating products."	Social_Relationship
The Group is investing significantly in this category because it will create long-term growth opportunities for the Group while meeting consumer demand for less risky alternatives to smoking.	Social_Relationship
We are well placed to deliver these new products.	Intellectual
"We understand the needs of smokers and we are investing substantially in the research, development and commercialisation of a pipeline of products."	Intellectual
We launched two new innovative products to better meet consumer expectations – Vype eStick and Vype ePen.	Intellectual
We have also increased retail distribution and supported the brand with investment in responsible TV and cinema advertising aimed solely at adult smokers and users of other nicotine products	Social_Relationship
his innovative product does not require batteries or any other energy source and is activated simply by inhaling.	Intellectual
"Following receipt of the relevant licences from the UK medicines regulator, we are the first tobacco company to have a nicotine product licensed as a medicine."	Intellectual
"We support regulation that has high consumer safety and product quality standards and restricts sales to over 18s, while enabling companies to freely innovate and to distribute and market their products responsibly"	Social_Relationship
Adjusted diluted earnings per share at current rates(pence)-3.9%	Financial
Definition: This is our adjusted diluted earnings per share (EPS) – the detail of the calculation and adjustments are explained in Note 7 in the Financial Statements	Financial
"We are becoming a more efficient and effective business, with global systems and ways of working,"	Intellectual
a responsive supply chain and a long-established approach to securing the highest quality leaf for our products	Social_Relationship
"In 2014, we continued to improve the Group’s operating margin, with a 54 basis points increase to 38.7%."	Financial
"It also demonstrates that we are becoming a more efficient, effective and globally aligned business, focused on reducing costs and complexity while making the best possible use of all of our resources"	Unclassified
"In 2012 the Group began a programme to implement a new operating model, which includes standardised systems, data, structures and ways of working, underpinned by a global SAP system."	Intellectual
"With consistent ways of working, better information and higher levels of automation, we expect that our markets will be able to operate faster and more effectively and move more services above market."	Intellectual
"By January 2015, Asia-Pacific and Western Europe regions and a significant proportion of EEMEA region were using the new global SAP system – a total of 85 markets and Group entities, such as above-market shared services."	Unclassified
The system is now supporting around 60% of both the Group’s profit and volume.	Financial
"The programme – the Group’s largest ever business transformation programme – will take a further two years to fully roll out worldwide. In 2015 the focus will be on Africa, the Middle East and the Americas."	Unclassified
"As the roll-out progresses, we expect to see further improvements in the way our people and business units work as they become even more integrated."	Social_Relationship
"The Group operates an integrated global supply chain focused on the effective and efficient delivery of market-leading products and innovations to our markets to satisfy consumers, drive share growth and create value for our business partners."	Social_Relationship
"In 2014 this has seen the continued  roll-out of capsules and an increased focus on introducing new cigarette tube filter innovations, which will continue in 2015."	Intellectual
"The Group has continued to invest in new machinery and equipment in 2014 to support future growth,"	Manufactured
Our investment in global planning systems and processes supports our strategic focus on delivering products ‘on time and in full’ to ensure we can capitalise on growth opportunities in our diverse markets.	Intellectual
Having a clear global view of our plans means we can allocate resources in the right areas. It also improves our ability to react quickly in situations when speed to market will give us a competitive advantage	Unclassified
We continued to optimise our manufacturing operations in 2014 and at the end of the year had 44 factories in 41 countries producing cigarettes and Other Tobacco Products.	Unclassified
We recognise the impacts of these decisions on employees and work hard to mitigate the outcomes for them and the wider community.	Human
We are continually looking to improve the efficiency of our supply chain.	Social_Relationship
"we launched Integrated Work Systems, a new programme designed to maximise productivity in our factories while also ensuring we maintain high standards of product quality."	Intellectual
"Savings such as these not only enhance our profitability, but also release funds that we can invest in activities that will deliver sustainable growth"	Financial
"Adjusted profit from operations at constant exchange rates£6,075m +4.4% 20135,8206,0752014Definition: This is the adjusted profit from operations of the Group’s subsidiaries – profit from operations at constant rates adjusted for the items shown as memorandum information on the Group Income Statement."	Financial
"Cash generated from operationsat current rates£2,660m 20122,7392,98220132,6602014Definition: Cash generated from operations is defined as the free cash flow excluding restructuring costs and dividends and other appropriations from associates, per the alternative cash flow on page 42."	Financial
"We invest more than £65 million each year to support farmers. We have more than 1,000 leaf technicians worldwide who provide on-the-ground advice and training for farmers, helping them run successful, profitable and high-yielding farms."	Social_Relationship
Our cutting-edge research into tobacco plants and in advancing agricultural practices is reflected annually in the higher quality of the tobacco used in our products and increased productivity levels on farms.	Intellectual
We also guarantee to buy a certain amount of tobacco from our farmers each year – this gives them a regular income which they can invest in their farms to build successful businesses.	Unclassified
This approach benefits farmers by helping them to have prosperous livelihoods and encourages future generations to continue to farm and support their local communities and the environment.	Social_Relationship
"It helps our leaf operations to remain efficient and secures our supply chain for the future, while also ensuring the integrity and quality of our products to satisfy our consumers."	Social_Relationship
"we expect of our leaf suppliers and covers good agricultural practices and environmental management, such as soil and water conservation, sustainable wood sourcing and protecting biodiversity."	Natural
"By continuing to improve our productivity in all areas of our supply chain, we can increase our profitability and continue to deliver returns to our shareholders."	Social_Relationship
Operating margin38.7%+54bpts 201438.7% 201338.1% 201237.1%Definition: This is the percentage of adjusted profit from operations divided by revenue	Financial
Free cash flow as a percentage of adjusted earnings (excl. non-tobacco litigation)76% 201476% 201382% 201281%Definition: This measures our free cash flow  per share as a ratio of the adjusted diluted  earnings per share	Financial
"A winning organisation is one with high-performing leaders inspiring diverse teams of committed and engaged people in a fulfilling, rewarding and responsible work environment."	Human
"The quality of our people is a major reason why the Group continues to perform well. They make us a winning organisation by using their expertise, experience and enterprise to respond to the challenges of the marketplace to deliver strong business results."	Human
"The way our people operate is embodied in our four Guiding Principles: Enterprising Spirit, Freedom Through Responsibility, Open Minded and Strength from Diversity."	Human
They underpin our culture and guide how we deliver our strategy	Human
"Our aim is to maintain a high-performing organisation that attracts, develops and retains talented people."	Human
continues to develop high-performing managers who will lead the delivery of our strategy both now and in the future	Human
In 2014 we launched new leadership capabilities that provide our people with clarity on what we believe defines good business and people management at British American Tobacco	Human
"They are designed to guide all aspects of our talent development lifecycle, including the qualities we look for in people when we recruit, plus how we develop leaders’ skills, assess their performance and manage succession planning."	Human
"To help our people embrace this approach, we have launched an online global talent resource, refreshed our leadership training and established partnerships with leading business schools."	Human
"We are keen to develop our leaders from within our business. We want to provide talented people with rewarding career progression and, in doing so, retain valuable expertise and knowledge."	Human
We also continued to improve our retention  of high-performing leaders and to focus on  succession plans for our critical leadership roles.	Human
"When we do look to recruit, we seek to bring in people who will provide additional knowledge and skills that will strengthen our teams and ultimately make us a stronger business."	Human
