Text	Theme
Increasing the eco-efficiency of our products	Manufactured
"We developed a set of commitments to support these material issues and on pages 36 and 37 we set out the progress we have made. In 2015, we will complete a detailed and comprehensive review of our material issues and our new set of commitments will be developed accordingly"	Unclassified
"The safety of our people is of particular importance to Mondi as a business and to me personally, so I am pleased that we continue to improve our safety performance. In 2014, we implemented a project focusing on the Top 5 Fatal Risks and there were no fatalities during the year. The Boards have committed capital of €17 million over the next two years to engineer these risks out and manage residual risk"	Human
"Acknowledging our remarkable peopleOur successful year has been driven by the effort of all our people. The dynamic environment we work in makes it imperative that we employ skilful people who are committed to implementing our strategy and living our culture. The outstanding work I see being done across the Group, along with the passion I feel when I visit our operations, makes me more confident in our future than eve"	Human
	
"2015 is no doubt going to be another exciting year for us at Mondi. We value open and honest feedback so that we can continue creating an inspiring work environment for our employees and offer an attractive employment option for new recruits. At the end of 2013, we conducted another Group-wide employee survey, with feedback showing steady progress across all key dimensions. There are a few common areas that require strengthening across Mondi and we have agreed on follow-up actions to improve the quality of our communication with direct reports and teams and further increase our emphasis on feedback, recognition and appreciation. To keep tracking our progress we will conduct a further employee survey in November 2015. We have also extended our 360-degree feedback surveys to all employees with at least three direct reports."	Human
"We are delighted to have our new employees in China, Poland, Serbia and the US on board, and on behalf of the executive committee I sincerely thank all our people for contributing to the outstanding progress we have made this yea"	Human
"Economic growth is expected to remain well below historical averages in the regions in which we operate. We expect this slow economic growth to continue to impact on demand for our products in the short term, although underlying industry fundamentals remain generally sound, with supply/demand balance supported by supply-side constraint."	Unclassified
"Recent exchange rate movements provide a mixed impact, although with a clearly positive bias when considered for the Group as a whole. Furthermore, the recently completed capital investments and ongoing projects should contribute meaningfully to our performance going forward. As such, we are confident of making further progress in the year ahead."	Unclassified
	
"The world we live in is changing – fast. Accelerating globalisation, shifts in demographics, dynamic macroeconomic environment, improved technology, climate change and biodiversity loss are just some of the trends that are increasingly affecting the way we do business"	Unclassified
"Despite global efforts, greenhouse gas (GHG) emissions continue to rise and climate change is the most significant global challenge we face. It remains top of the global environmental policy agenda, influencing regulations and market dynamics. We fully consider climate change in our business decisions, strategies for growth and public commitments"	Natural
WWF’s Living Planet Index indicates severe degradation of ecosystems over the last decades. Biodiversity and habitat loss can have adverse impacts on the ecosystem services that businesses and communities rely upon. We manage our land and associated ecosystems in a sustainable way and procure wood exclusively from responsible sources	Natural
"Changing global social trends (such as population growth, urbanisation and rising incomes) and the associated rise in material consumption is causing increased pressure on constrained natural resources. We are responsibly managing the natural resources we rely on, such as fibre, fresh water and fuel, and offer products that promote resource efficiency"	Natural
"Ongoing deforestation and land conversion continue to cause biodiversity loss and are major contributors to climate change. Forest certification not only addresses deforestation, but also promotes sustainable forest management. However, about 90% of global forests remain uncertified and unless urgent change is made to improve and simplify certification processes it is unlikely that the situation will improve. We are actively involved in promoting change."	Natural
"We are operating in an increasingly transparent and globalised world, with people connected through information and communication technology and the rising use of social media. This trend impacts on our markets, strategy, communication and engagement approach, stakeholder expectations and our reputation. We actively engage with a wide range of stakeholders, and seek to increase transparency by publicly disclosing our performance on a regular basis."	Social_Relationship
	
"Economic growth is a clear driver of demand for Mondi’s products. From a global perspective, the recovery from the 2008/2009 financial crisis continued in 2014, albeit at a slower and more uneven pace than was anticipated. In particular, growth in emerging markets was at a slower pace than historical averages. In the short term, conditions are expected to remain challenging, with growth below the long-term average in most regions where we operate."	Unclassified
"Economic development in emerging markets is supporting the rise of a sizeable middle class. As more people enter this demographic, new hubs for consumer demand appear, creating growth opportunities for many of our products"	Unclassified
"Global populations are becoming increasingly urbanised, often resulting in smaller and busier households. Improved living standards are also helping to increase life expectancy"	Unclassified
"These demographic trends influence packaging demand as consumers require more convenient and innovative solutions such as enhanced shelf-life and storage, flexible portion sizes, and easy-to-open features"	Intellectual
"Packaging is often the most important way for brands to communicate with consumers, particularly in-store. For products with fast moving consumer goods (FMCG) applications, there is increased demand for packaging to enhance the visual appearance of products through advanced options for printing, design functionality and materials usage. Packaging can also provide protection from counterfeiting and theft, particularly in premium segments."	Intellectual
"Consumers are increasingly aware of environmental issues, supporting the growth of products that use sustainable materials and are produced in an environmentally responsible way. Brand owners and end users require packaging products that minimise cost and waste, without impacting product functionality. A key element of this trend is light-weighting, essentially doing more with less. Plastic-based packaging has a role to play in supporting the sustainability agenda. It provides benefits ranging from enhancing food security by extending shelf-life and reducing food waste, to offering solutions that incorporate recycled materials"	Natural
"Digital technology continues to revolutionise the way people do business, buy things, work and live. Improved connectivity provides more opportunities for trade and online shopping, extending the reach of global commerce and supporting growth in our key packaging grades that help to protect, transport and sell goods. In office environments, digital platforms such as cloud storage and email are changing the way in which paper is used. While substitution effects prevail, opportunities have emerged such as digital print solutions that allow businesses to offer customised mailings and related services"	Intellectual
	
"We are focused on growing our packaging interests, which currently account for more than 70% of the Group’s revenues, both organically and through acquisitions"	Financial
"We continue to develop our presence in emerging markets, particularly in our pulp and paper operations where inherent growth and cost benefits are most apparent. In our Fibre Packaging and Consumer Packaging businesses, we see opportunity to develop by leveraging our competencies in both mature and emerging markets. Overall, approximately 60% of the Group’s net operating assets and 50% of sales by destination are in emerging markets. In our pulp and paper operations, around 80% of the Group’s net operating assets are in emerging markets."	Manufactured
"Sustainable development is integral to the success of our business and our ability to create value. Our strategy is informed by our material issues, within the context of the global sustainability trends that impact our business and are of concern to our stakeholders."	Social_Relationship
We focus on developing in markets that offer us growth opportunitiesWe develop and maintain leading positions in markets that offer us growth opportunities	Unclassified
"We invest in our exceptional people and our high-quality,  low-cost operationsThis keeps us competitive, and gives us sustainable cost advantages. Through our high levels of vertical integration we realise synergies along the entire value chain. We promote resource efficiency using innovative technologies and by making continuous process and product improvements."	Intellectual
"We are passionate about performance, reliability and sustainabilityWe work efficiently, effectively and profitably. Our continuous focus on sustainable operational improvements and rigorous asset management helps us to keep improving productivity and reducing cost"	Intellectual
"We work with our customers and help them to succeed by finding innovative solutionsTogether we develop smarter, more cost-effective processes and products that meet their needs. We follow our customers into high-growth markets, where we can offer cutting edge products that deliver exceptional value"	Intellectual
	
"We are confident in our ability to adapt and execute our strategy successfully across the business cycle. Our strategic approach is closely linked to our competitive advantages, and differentiates us from the market in a number of key areas:"	Unclassified
"Our low-cost production model is particularly important for our pulp and paper operations where we largely produce commoditised products. Our sustainable cost advantages typically result from lower wood, energy and personnel costs. In addition, our technical expertise and culture of operational excellence ensure that these cost advantages are optimised."	Intellectual
"Our exposure to emerging markets offers us both inherent operating cost advantages and attractive growth opportunities.Our high level of vertical integration improves security of supply and reduces our exposure to price volatility for key raw materials, particularly wood and pulp. Our vertical integration extends to the conversion of containerboard into corrugated packaging products, sack kraft paper into industrial bags, and resins and films into consumer packaging"	Intellectual
"Our vertical integration also gives us the opportunity to be innovative across the value chain, with a focus on manufacturing processes and product design. Combined with our specialised Research & Development (R&D) capabilities, this enables us to develop, improve and customise products to fit customer requirements and generate new products. This can range from features such as improved barrier properties for extended shelf-life and easy-to-open capabilities, to enhanced environmental and recycling properties"	Intellectual
"The scale and global reach of our operations gives us a number of advantages compared to regional producers. In addition to the cost benefits associated with scale, our geographical footprint means we can offer our customers a consistently high level of quality and service delivery across different regions. We can also partner with our global customers as they enter new markets, making the most of our combined know-how and experience"	Social_Relationship
	
"Mondi is fully integrated across the packaging and paper value chain – from managing forests and producing pulp, paper and compound plastics, to developing effective and innovative industrial and consumer packaging solutions"	Intellectual
"Our business model explains how we use our resources to create value for our customers, investors, employees and other stakeholders."	Social_Relationship
	
"What we doMondi’s pulp mills convert wood into pulp and our paper mills convert pulp and paper for recycling into packaging paper and uncoated fine paper. Our packaging paper products include containerboard and kraft paper, and our uncoated fine paper business produces office and professional printing paper."	Unclassified
"We also convert packaging paper, polymers, films, aluminium foil and other raw materials into packaging products such as corrugated packaging, industrial bags, extrusion coatings, consumer packaging and advanced materials"	Unclassified
"We use the Mondi Diamond as our operating framework to drive performance across our business in line with our key value drivers. It guides our people to focus on what we need to do to deliver value, bringing strategy down to an operational level. Every operation puts  a different emphasis on each of the areas of the Mondi Diamond, depending on the nature of their business, but overall it brings a consistency to how we do things at Mondi."	Unclassified
The Mondi Diamond guides the way we work and helps our people to understand how they contribute to our sustainable value creation. It drives performance across five key areas:Customer Focus• Understanding market and customer needs so we can act accordingly• Striving for flawless service and on-time delivery• Facilitating sustainable partnerships and measuring success	Social_Relationship
Cutting Edge Products• Listening to our customers to deliver exceptional value• Creating competitive advantages with high-quality products and brands• Leveraging our global expertise and cross business unit know-how to create  tailor-made solutions	Social_Relationship
Operational Excellence• Maximising equipment and process efficiencies• Delivering on quality and productivity expectations• Improving cost competitiveness	Intellectual
People Development• Shaping our culture and embracing diversity and mobility• Inspiring and developing our people• Promoting excellence in leadership	Social_Relationship
Sustainable Development• Achieving zero harm and providing a healthy and safe work environment • Practising sustainable forestry• Increasing resource efficiency and minimising environmental impacts • Putting social responsibility into practice	Natural
"R&D is an important contributor to our ongoing success. For us, innovation is key to generating increased value."	Intellectual
"This can be from working with customers on ground-breaking products, through to finding new ways to develop our people or be more efficient."	Social_Relationship
"We operate five R&D centres to improve existing products and processes and innovate new solutions that excite our customers. We have formed strategic partnerships with research institutes, universities, raw material suppliers and original equipment manufacturers to help us anticipate market trends and new technologies ahead of our competitors."	Intellectual
"We focus on:• Improving the technological and environmental performance of pulp fibres• Developing surfaces that enhance printability• Complying with stringent food hygiene standards and extending the shelf life of our customers’ products• Developing unique film recipes and processes for multilayer blown films, cast films and laminates"	Intellectual
	
"Our industry-leading integrated pulp and paper mills and converting plants give us a lower cost position than many of our competitors. Our production assets have a carrying value of €3.4 billion and over the last five years we have invested €1.9 billion in our asset base to further improve our operations, reduce our environmental footprint, enhance our competitive cost advantage and pursue growth opportunities."	Manufactured
"Our intellectual capital is inextricably linked to our team of exceptional people who together drive performance and find the solutions that our customers are looking for. We are committed to fostering a safe, fair and inspiring work environment that will continue to attract and retain talented individuals"	Human
Mondi’s strong financial position is founded on equity invested by our shareholders of €2.6 billion and committed credit facilities of €2.1 billion as at 31 December 2014 and strong cash flow generation from our operations of €1 billion in 2014. Our investment grade credit ratings enable us to access debt capital markets to fund selected growth opportunities when required.	Financial
"Our value chain is dependent on the supply of a broad range of production equipment and materials including wood, paper for recycling, polymers, foils, chemicals, energy and other raw materials. We partner with our suppliers to be first to market with new developments and access sustainable resources across our business. Our forestry resources in Russia and South Africa give us access to our own fibre supply, resulting  in a potential wood self-sufficiency of 55% for pulp production"	Social_Relationship
"Mondi depends on natural resources, most notably fibre, water and fuel, which are required for the manufacturing of pulp, paper, converted packaging products and advanced materials. We are committed to using these resources responsibly. Our pulp and paper operations are capable of generating 97% of our overall electricity requirements mainly as a by-product of the pulp production process"	Natural
"We are committed to operating sustainably and being proactive in the way we deal with the global issues and their local consequences relating to climate change, energy, water and biodiversity."	Natural
"We work together with our communities, governments, NGOs  and other stakeholders to foster strong and long-lasting relationships, deepen understanding and increase our positive impact and influence."	Social_Relationship
	
"We deliver value to our shareholders through capital appreciation and the distribution of dividends. Our internal ROCE hurdle rate of 13% through the economic cycle helps us to measure our success. Over the past four years, while investing for the future, we have consistently exceeded this measure. Mondi’s share price has also consistently outperformed the average of our industry peers and the broader market. Over the same period we have distributed €585 million in dividends to our shareholders."	Unclassified
"We work closely with our customers and other strategic partners to develop cutting edge solutions that contribute to their success. Our innovative technologies and products can be found in a variety of applications including components for hygiene products, stand-up pouches, super-strong cement bags, clever retail boxes and environmentally responsible office paper."	Intellectual
"Being a responsible employer with an open and honest culture helps us to deliver value while enhancing our position as an employer of choice. We develop and train our talented people, offering a variety of tailored courses in several languages on a range of topics including safety, technology, business tools, personal development and leadership skills"	Human
n	Intellectual
"We see it as our responsibility to make a real and lasting contribution to the communities in which we operate. We support local communities and livelihoods by creating employment and business. We employ local people, engage the services of local (and multinational) suppliers and contribute to regional and national economies through regular tax payments. We also seek to support and invest in the development of local people and communities and in 2014 we contributed €7 million to local community projects."	Social_Relationship
"We seek to minimise our impact on the environment and enhance the eco-efficiency of our products through resource efficiency and the responsible use of materials across the value chain. Our active stewardship of land and freshwater ecosystems helps us to develop more resilient landscapes, and we are committed to credible certification of our forests and to procuring wood only from responsible sources"	Natural
	
"Our products touch the lives of  millions, worldwide, ever y dayWe offer over 100 packaging and paper products, customised into more than 100,000 different solutions for customers and end consumers. Our key customers are in industries such as automotive; building and construction; chemicals; food and beverage; home and personal care; medical and pharmaceutical; packaging and paper converting; pet care; and office and professional printing. The overview below provides a flavour of the variety of products we offer."	Unclassified
"Our containerboard is used to make corrugated packaging, primarily designed to protect our customers’ products along the value chain. Through design improvements and innovation, our corrugated packaging solutions extend their benefits well beyond traditional packaging requirements and range from standard transit cases to fully customised trays and wraps, multipiece solutions, point of sale displays and heavy duty containers."	Unclassified
"Our sack kraft paper is used to make industrial bags  that are mainly used for cement and other building materials, but also for agricultural, chemical and food packaging. They provide customers with a strong, lightweight and sustainable packaging solution"	Unclassified
"Our broad range of speciality kraft paper products are used for a multitude of purposes, from heavy-duty industrial packaging to attractive and functional food packaging for supermarket shelves, as well as customised applications."	Unclassified
"Our innovative extrusion coatings products comprise paper, foils and other materials coated with a polymer layer  to provide excellent barrier properties against bacteria, odour, grease, moisture, oxygen etc. They are used in applications such as protective medical clothing, food and beverages, wrappers and case linings, and in building and construction"	Unclassified
	
"Our range of advanced materials includes hygiene components, films, and release liners. Our hygiene components are mainly used in diapers and feminine hygiene products, while our films are used for label and laminating films, barrier and protective solutions, as well as technical and decorative applications. Release liners have a variety of applications including graphic art materials, tapes, fibre composites, medical and hygiene products, and labels. Where applicable these products are produced using Mondi’s speciality kraft paper."	Unclassified
"Our consumer goods packaging business produces high-quality laminates and barrier materials and converts them into a broad range of flexible packaging solutions, such as stand-up pouches, reclosable plastic bags, paper-based bags and microwaveable packaging. They help to optimise shelf life, improve convenience for the end user, and provide superior visual appearance"	Unclassified
"Our extensive range of office papers are designed to meet the varying demands of the modern office and achieve optimal results on laser, inkjet and copy machines. Our high-performance printing papers can be used on digital, offset and high-speed inkjet presses in the professional printing industry"	Unclassified
	
"Our risk management framework is designed to address all the significant strategic, sustainability, financial, operational and compliance-related risks that could undermine our ability to achieve our business objectives into the future."	Unclassified
"Audit committee•  Reviews risk management policy, plan and risk tolerance levels and monitors the effectiveness of the risk management process•  Monitors and reviews all risks except those allocated to the sustainable development committee"	Unclassified
"Sustainable  development committee•  Monitors and reviews material safety, health and environment risks"	Social_Relationship
Executive committee•  Formulates risk management policies within the approved risk management framework to ensure risks are managed within accepted tolerance levels•  Assesses and monitors risks on an ongoing basis	Unclassified
Business units•  Responsible for implementation of risk management policies and procedures	Unclassified
"Group functions•  Responsible for managing areas of risk that benefit from central coordination (treasury, tax, safety and health, and sustainable development)•  Work closely with business units to manage and monitor these risk areas"	Unclassified
nternal audit•  Provides assurance to the Boards and committees on the effectiveness of the risk management process•  Evaluates internal control environment to ensure that controls are operating efficiently and effectively across all business units	Unclassified
Overall responsibility for Group strategy and managing risk•  Determine risk appetite in line with Group strategy and approve risk management framework	Unclassified
	
"The executive committee, audit committee and Boards conduct an annual formal systematic review of the Group’s most significant risks and uncertainties, including how these risks are monitored and managed. Risk management is embedded in all decision making processes, with ongoing review of the Group’s risks throughout the year as well as risk assessments being conducted as part of all investment decisions. A number of the key risks to which we are exposed are a function of our strategy and thus are long-term in nature and do not tend to change significantly from year to year."	Unclassified
"Risk management is by nature a dynamic and ongoing process. Our risk management framework is designed to address all the significant strategic, sustainability, financial, operational and compliance-related risks that could undermine our ability to achieve our business objectives into the future. It is flexible, to ensure that it remains relevant at all levels of the business; and dynamic to ensure we can be responsive to changing business conditions. This is particularly important given the diversity of the Group’s locations, markets and production processes."	Unclassified
"Over the course of the past year, the audit committee has reviewed each of the principal risks set out below. In evaluating the Group’s risk management and internal control processes, the committee has considered both internal and external audit reports and received confirmation from the finance heads of the business units that financial control frameworks have operated satisfactorily."	Unclassified
The Boards are satisfied that the Group has effective systems and controls in place to manage its key risks within the risk tolerance levels established by the Boards.	Unclassified
Industry capacity	Unclassified
Product substitution	Intellectual
Selling price variability	Financial
Country risk	Unclassified
Employee and contractor safety	Human
Fibre supply	Natural
Energy and related input costs	Natural
Environmental impact	Natural
Reputational risk	Social_Relationship
Financial risks	Financial
The Boards are satisfied that the Group has effective systems and controls in place to manage its key risks within the risk tolerance levels established by the Boards.	Unclassified
	
"Industry capacityPlant utilisation levels are the main driver of profitability in paper mills. New capacity additions are usually in large increments which, through their impact on the supply/demand balance, influence market prices. Unless market growth exceeds capacity additions, excess capacity may lead to lower selling prices."	Unclassified
We monitor industry developments in terms of changes in capacity as well as trends and developments in our own product markets.	Intellectual
"Our strategic focus on low-cost production and innovation activities to produce higher value added products, combined with our focus on growing markets, with consistent investment in our operating capacity ensures that we remain competitive."	Intellectual
"Major capacity expansions undertaken by the Group included completion of our new 155,000 tonne per annum bleached kraft paper machine in the Czech Republic and 100,000 tonne per annum pulp dryer in Russia"	Manufactured
"Product substitutionSustainability considerations and changes in consumer preferences affect the demand for packaging products. Factors such as the weight of packaging materials, increased use of recycled materials, electronic substitution of paper products, increasing demand for certified and labelled goods and specific material qualities all impact on the demand for the products Mondi produces"	Social_Relationship
"Our ability to meet changes in consumer demand depends on our capacity to correctly anticipate such changes and develop new products on a sustainable, competitive and cost-effective basis. Our focus for growth is on products enjoying positive substitution dynamics and growing regional markets. We work with our customers in developing new markets and new products. Our broad range of converting products provides some protection from the effects of substitution between paper and plastic based packaging products"	Social_Relationship
We invested €18 million on research into new products and applications.	Intellectual
"Selling price variabilityOur selling prices are determined by changes in capacity and by demand for our products, which are, in turn, influenced by macroeconomic conditions, consumer spending preferences and inventory levels maintained by our customers. Changes in prices differ between products and geographic regions and the timing and magnitude of such changes have varied significantly over time."	Financial
"Our strategic focus is on higher growth markets and products where we enjoy a competitive advantage through innovation, proximity or a production cost advantage. We continue to invest in our low-cost, high-quality production assets to ensure we maintain our competitive cost position.Our high levels of vertical integration reduce our exposure to price volatility of our key input costs. Our financial policies and structures are designed taking the inherent price volatility of the markets in which we operate into consideration"	Intellectual
We invested €562 million in our operations to ensure they remain competitive	Intellectual
"We have production operations across more than 30 countries, a number of which are in jurisdictions where the political, economic and legal systems are less predictable than in countries with more developed institutional structures. Political or economic upheaval, inflation, changes in laws, nationalisation or expropriation of assets may have a material effect on our operations in those countries"	Unclassified
"We actively monitor all countries and environments in which we operate and have established limits on exposure to any particular geographic environment.We engage in regular formal and informal interaction with the authorities to ensure we remain abreast of any new development. New investments are subject to rigorous strategic and commercial evaluation. Our geographic diversity and decentralised management structure, utilising local resources in countries in which we operate, reduces our exposure to any specific jurisdiction"	Social_Relationship
"We have around 11% of our capital employed in Russia and a limited presence in the Ukraine. The US, European Union and a number of other countries imposed economic sanctions and other measures on persons and corporate entities in Russia and the Ukraine. Possible additional sanctions and/or other measures on Russia could have a material adverse effect on our business. To date, the measures imposed have had no material impact on our operations."	Unclassified
"Employee and contractor safetyWe operate large facilities, often in remote locations. Accidents/incidents cause injury to our employees or contractors, property damage, lost production time and/or harm to our reputation"	Social_Relationship
We have a zero harm policy. We continually monitor incidents and close calls and actively transfer learnings across our operations. We apply an externally accredited safety management system and conduct regular audits of our operations to ensure our facilities remain fit-for-purpose	Social_Relationship
"We committed a further €17 million across all our material operations, aimed at engineering out the most significant risks faced by our employees and contractors in our operations"	Social_Relationship
	
Key value drivers:  We focus on developing in markets that  offer us growth opportunities	Unclassified
"We are passionate about performance, reliability and sustainability"	Social_Relationship
"We invest in our exceptional people and our high-quality, low-cost operations"	Intellectual
We work with our customers and help them to succeed by finding innovative solutions	Social_Relationship
"Fibre supplyWood, pulp and paper for recycling comprise approximately a third of our input costs. We have access to our own sources of wood in Russia and South Africa and purchase wood, pulp and paper for recycling to meet our needs in the balance of our operations. Wood prices and availability may be adversely affected by reduced quantities of available wood supply that meet our standards for chain-of-custody certified or controlled wood, and initiatives to promote the use of wood as a renewable energy source."	Natural
"We are committed to acquiring fibre from sustainable, responsible sources and avoiding the use of any controversial or illegal supply"	Social_Relationship
"The sustainable management of our forestry operations is key in managing our overall environmental impact, helping to protect ecosystems and develop resilient landscapes. We have built strong forestry management resources in Russia and South Africa to actively monitor and manage our wood resources in those countries"	Natural
"We have multiple suppliers for each of our mills and actively pursue longer term agreements with strategic suppliers of wood, pulp and paper for recycling. We are involved in multi-stakeholder processes to address challenges in meeting the global demand for sustainable, responsible fibre"	Social_Relationship
We maintained 100% FSC® certification of our forests in Russia and South Africa.	Natural
"Energy and related input costsEnergy and related input costs comprise approximately a third of our variable costs. Mondi is a significant consumer of electricity and both purchases electricity from external suppliers and generates it internally. To the extent that we don’t generate electricity from biomass and by-products of our production processes, we are dependent on external suppliers for raw materials such as gas, oil and coal"	Natural
"We monitor our electricity usage, emission levels and use of renewable energy. Most of our larger operations have high levels of electricity self-sufficiency."	Natural
"We focus on improving the efficiency of our operations and have invested in our operations to improve our energy profile and increase electricity self-sufficiency, while reducing ongoing operating costs and emission levels."	Natural
"To the extent that we generate electricity surplus to our own requirements, we may sell such surplus externally. We also generate revenue from the sale of green energy credits in certain of our operations, the prices of which are determined in the open market"	Natural
We completed the €128 million replacement of the recovery boiler at our operations in Slovakia thus reducing the Ružomberok mill’s environmental footprint and improving its overall cost position.	Manufactured
